merchant_id,mcc,district_id,cnt,amnt,Y,X,BUFF_DIST,Shopping,TrvlDest,TrnsHub,AutoSvc,Business,CommSvc,EduInst,Entrtn,FinInst,Hospital,MajHwys,MiscCategory,Parking,ParkRec,RailRds,Restaurant,SecHwys,POI_sum,POI_diversity
146692556,5541,38,359,54291.74,40.98217,29.21409,200,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,6,14,0.682908105
81618597,5499,38,112,245871.4,40.98496,29.21953,200,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,14,17,0.578325287
126604449,5411,38,525,28456.16,41.00544,29.19365,200,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,13,18,0.96089198
192217377,5411,38,138,5248.12,41.00529,29.19363,200,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,14,18,0.837771613
117090887,5411,38,113,4466.54,41.01081,29.22789,200,4,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,10,18,1.303092404
100392470,5411,38,235,4490.53,41.00148092,29.25715161,200,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,23,0.35571286
66190519,5541,38,329,26050.31,41.00148092,29.25715161,200,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,23,0.35571286
135125357,5691,38,125,7724.98,41.00148092,29.25715161,200,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,23,0.35571286
82924460,5411,38,230,7136.41,40.97349,29.23837,200,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,18,24,0.894750482
27495910,5541,38,351,37776.41,40.99274,29.2228,200,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,18,24,0.894750482
162245444,5411,38,118,2275.68,41.00921,29.28554,200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,25,0.167944148
194105429,5111,38,109,20127.93,40.99693,29.19588,200,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,22,27,0.725865446
109334582,5541,38,538,326311.76,41.00376,29.24088,200,12,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,14,29,1.065030919
141983763,5411,38,199,6540.62,40.99735,29.19765,200,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,26,30,0.577513715
94686488,5499,38,207,136555.29,40.97215,29.23127,200,5,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,25,34,0.882084656
69478338,5411,38,109,5575,40.96269262,29.21384782,200,16,1,0,0,1,1,0,0,1,0,0,0,0,0,0,3,15,38,1.314480648
62475303,5411,38,106,4065.27,41.00404,29.25945,200,13,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,19,38,1.105476842
81618598,5499,38,292,1009294.1,40.9655,29.21383,200,0,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,35,40,0.543292541
74718529,5411,38,209,6965.65,41.01216,29.20052,200,14,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,22,41,1.120010336
62475295,5411,38,106,5035.36,41.01199,29.24655,200,17,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4,18,42,1.187126992
27451432,5992,38,118,101298.25,40.95605,29.21417,200,10,0,0,1,4,1,0,0,0,0,0,0,0,3,0,3,20,42,1.473923247
106119336,5411,38,113,6108.58,41.00486,29.24026,200,25,0,0,2,1,2,0,0,0,0,0,0,0,0,0,2,18,50,1.178873598
134597362,5541,38,205,19072.51,40.96623,29.21661,200,2,1,0,4,0,1,0,0,0,0,6,0,0,0,0,0,38,52,0.952968667
146442534,5541,38,235,27007.22,41.00733,29.18917,200,8,0,0,2,1,0,3,0,1,0,0,1,0,0,0,5,32,53,1.323718291
170051638,5411,38,901,54017.48,41.01497447,29.21111804,200,19,0,0,1,0,1,2,0,0,0,0,1,0,0,0,5,26,55,1.278454376
124755455,5541,38,323,86024.9,40.98546,29.20081,200,1,0,0,1,0,0,0,0,0,0,28,0,0,0,0,1,24,55,0.924151036
101358394,5411,38,176,7115.38,41.01121,29.19497,200,21,0,0,1,0,0,1,0,0,0,0,5,0,1,0,3,26,58,1.302020466
170051643,5411,38,348,16533.76,41.01109,29.19386,200,22,0,0,1,0,0,1,2,0,0,0,4,0,0,0,4,25,59,1.349546277
27769411,5541,38,457,38984.99,40.95852,29.21454,200,23,1,0,5,2,2,0,0,0,2,0,0,0,0,0,6,21,62,1.562489746
73901419,5411,38,168,7946.16,41.01689,29.25779,200,40,0,0,0,0,1,0,0,0,2,0,0,0,0,0,3,17,63,0.962151611
62442415,5541,38,749,62193.73,41.01411,29.24607,200,20,1,0,1,0,3,3,0,4,0,0,1,0,0,0,6,24,63,1.618129244
141082571,5411,38,368,15388.74,41.01385,29.24561,200,21,1,0,1,0,4,3,0,4,0,0,1,0,0,0,7,23,65,1.650404178
174077356,5411,38,200,5843.56,41.01614,29.22951,200,29,0,0,0,0,0,0,0,0,0,0,1,0,2,0,4,29,65,1.063085271
105797445,5411,38,192,5183.78,40.98081,29.21971,200,9,0,0,5,0,1,1,0,1,2,8,0,0,0,0,1,37,65,1.413648805
186837531,5691,38,150,11825.45,40.97458,29.24119,200,3,0,0,3,1,0,0,0,0,0,8,0,0,0,0,0,51,66,0.799498479
162245430,5411,38,160,4173.52,41.0138,29.21999,200,47,0,0,0,0,1,0,0,0,1,0,0,0,0,0,8,14,71,0.959309846
110918507,5499,38,142,63283.07,40.97269,29.24753,200,27,0,0,3,1,2,2,0,2,2,0,0,0,0,0,2,31,72,1.420159072
73210592,5541,38,328,59274.28,40.97473,29.24084,200,3,0,0,3,1,0,0,0,0,0,11,0,0,0,0,0,55,73,0.819612223
173921560,5541,38,254,20147.55,41.01267,29.20758,200,59,1,0,2,3,0,0,2,8,1,0,0,0,0,0,11,25,112,1.413789847
146442405,5411,38,117,5142.73,41.00857,29.21925952,200,53,0,0,0,2,4,0,3,2,0,0,0,0,3,0,8,41,116,1.355082446
104680397,5411,38,708,25093.49,41.01265,29.19844,200,39,0,0,1,0,6,0,1,1,0,0,2,0,0,0,4,72,126,1.118179578
152946626,5499,38,174,13070.94,41.00927,29.2417,200,95,0,0,0,0,1,0,1,5,2,0,0,0,0,0,12,25,141,1.031436741
139338570,5732,38,103,44642.3,41.01056,29.20977,200,80,0,0,2,2,1,0,1,24,3,0,0,1,1,0,18,42,175,1.496713609
109115523,5411,38,240,10012.41,41.00884,29.21073,200,82,1,0,2,2,4,0,1,22,10,0,0,1,1,0,24,40,190,1.644255654
85647386,5541,38,1439,179479.88,41.00884,29.21073,200,82,1,0,2,2,4,0,1,22,10,0,0,1,1,0,24,40,190,1.644255654
169946424,5411,38,130,7121.4,41.01008,29.21083,200,77,1,0,2,1,6,0,2,26,8,0,0,0,2,0,25,45,195,1.670434393
84640427,5541,38,112,26749.53,41.00949826,29.21049266,200,85,1,0,2,0,5,0,2,22,8,0,0,1,2,0,27,42,197,1.626149845
72847370,5541,38,875,93965.81,41.00844,29.21643,200,103,3,0,2,3,4,1,6,12,8,0,0,2,2,0,11,45,202,1.602552603
104777445,5691,38,504,38987.12,41.00937,29.21496,200,137,3,0,2,7,5,1,0,15,10,0,0,2,0,0,19,40,241,1.464379939
165035631,5691,38,311,18826.24,41.0092,29.21471,200,144,4,0,2,8,4,1,0,17,12,0,0,2,0,0,18,40,252,1.467060169
62475454,5411,38,265,8425.81,41.00904,29.21448,200,149,4,0,2,7,4,1,0,17,16,0,0,2,0,0,19,41,262,1.469874443
138730413,5691,42,1295,99501.03,41.03248187,28.62736559,200,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0.693147181
92705433,5691,42,476,34493.42,41.03248187,28.62736559,200,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0.693147181
138661456,5941,42,154,16188.29,41.0243,28.69863,200,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0.693147181
196395423,5541,42,106,11808.78,41.01621,28.69788,200,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0.636514168
109574517,5541,42,470,51409.35,41.0137361,28.68539854,200,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0.673011667
154437650,5411,42,120,2654.79,41.03711,28.65087,200,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0.304636097
124297454,5541,42,435,42668.98,41.04085,28.633415,200,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,8,15,1.062535408
173832753,5691,42,534,45665.26,41.03807994,28.64226159,200,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,10,15,1.080573848
141351713,5411,42,290,10261.32,41.02968,28.65539,200,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,0.621086375
123827332,5411,42,145,8002.99,41.04541439,28.66233457,200,9,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,3,16,1.157373298
95070934,5411,42,1089,33494.13,41.057444,28.676167,200,7,0,0,0,0,2,1,0,2,1,0,0,0,4,0,1,0,18,1.671530802
123698537,5411,42,658,112616.79,41.028915,28.644895,200,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,19,0.658109988
58955483,5541,42,162,15773.73,41.02227,28.70142,200,12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,20,0.897945725
134365371,5411,42,750,26748.05,41.02047,28.65906,200,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,21,0.808059929
27703539,5200,42,3300,630730.65,41.00958076,28.66204522,200,4,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,9,22,1.301651893
85647510,5541,42,849,114142.2,41.06227,28.67182,200,2,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,13,23,1.097777382
146562540,5499,42,1029,35109.48,41.02004,28.65516,200,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,22,24,0.286835983
135770374,5912,42,114,4313.69,41.02004,28.65516,200,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,22,24,0.286835983
27535134,7538,42,106,58369.68,41.00844489,28.68180536,200,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,16,25,0.778997749
125560418,5411,42,334,14469.17,41.03368,28.67247,200,15,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,8,26,1.055931717
162169463,5541,42,507,50856.8,41.02893,28.62616,200,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,26,0.489551894
166096513,5661,42,142,14387.9,41.01073,28.66129,200,6,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,18,27,0.919409354
170646585,5718,42,413,27079.4,41.01073,28.66129,200,6,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,18,27,0.919409354
154374673,5718,42,149,11353.24,41.06817,28.66155,200,3,0,0,2,0,1,2,0,0,0,0,0,0,0,0,3,16,27,1.305996792
175128525,5947,42,303,18465.57,41.01073,28.66129,200,6,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,18,27,0.919409354
69248457,5950,42,197,23346.67,41.01073,28.66129,200,6,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,18,27,0.919409354
146856678,5411,42,405,16913.93,41.0176,28.67851,200,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,25,29,0.401189862
187007541,5310,42,347,9785.7,41.02198,28.67901,200,3,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,21,30,0.891930794
155933582,5411,42,397,11762.09,41.01957142,28.64141491,200,7,0,0,1,0,0,0,0,0,0,0,2,0,0,0,3,17,30,1.185593078
176393600,5977,42,163,7845.37,41.0676,28.66093,200,4,0,0,2,0,1,2,0,0,0,0,0,0,1,0,3,17,30,1.408589719
129487542,5541,42,196,27499.12,41.06226305,28.65522506,200,1,0,0,0,0,0,1,0,1,0,12,1,0,0,0,0,15,31,1.161740985
86160529,5411,42,624,19809.78,41.02867868,28.62766917,200,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,24,32,0.74624063
88616512,5411,42,510,25703.34,41.02867868,28.62766917,200,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,24,32,0.74624063
105315458,5691,42,120,5631.57,41.00514,28.69012,200,10,0,0,1,1,0,2,0,0,0,0,1,1,1,0,2,13,32,1.617523987
105118535,5732,42,240,153283.63,41.00514,28.69012,200,10,0,0,1,1,0,2,0,0,0,0,1,1,1,0,2,13,32,1.617523987
153654487,5411,42,269,11644.19,41.02831,28.68144,200,12,0,0,2,1,3,0,0,4,0,0,0,1,1,0,2,10,36,1.793009667
104585528,5641,42,402,53840.74,41.00500486,28.69461621,200,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,36,0.797247823
134113408,5411,42,516,12846.65,41.061505,28.67576,200,17,0,0,2,0,0,0,1,3,2,0,0,0,2,0,5,5,37,1.672709104
104854458,5691,42,398,33332,41.00516508,28.69433838,200,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,39,0.793270951
104284368,5691,42,296,17388.82,41.00516508,28.69433838,200,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,39,0.793270951
139266398,5812,42,116,3396.3,41.03826,28.649285,200,15,0,0,0,0,6,3,0,0,0,0,0,0,0,0,2,13,39,1.371310808
105015743,5814,42,126,2224.8,41.00516508,28.69433838,200,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,39,0.793270951
106713396,5977,42,179,8404.56,41.00516508,28.69433838,200,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,39,0.793270951
174478375,5411,42,667,20828.65,41.061419,28.676087,200,18,0,0,2,0,0,0,1,3,3,0,0,0,2,0,5,6,40,1.684161942
170165415,5411,42,342,10392.85,41.04504,28.68664,200,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,40,0.879904293
137566604,5977,42,359,14643.03,41.00971,28.6908,200,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,33,40,0.535496796
92895597,5211,42,312,71448.69,41.04461734,28.68654342,200,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,42,0.863514021
162951623,5411,42,207,6883.95,41.0161,28.667035,200,22,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,17,42,0.938768304
187589654,5691,42,106,6966.1,41.04285,28.68167,200,20,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,16,42,1.089871122
175828332,5411,42,189,11066.69,41.05547,28.67345,200,8,0,0,1,0,0,0,0,2,2,17,1,0,3,0,2,7,43,1.764078019
189756735,5541,42,768,78344.02,41.05528609,28.67442561,200,4,0,0,0,0,2,0,0,2,0,25,1,0,2,0,2,5,43,1.444701509
91310514,5541,42,649,75215.88,41.05528134,28.67448518,200,3,0,0,0,0,2,0,0,2,0,25,1,0,2,0,2,6,43,1.434142749
106805414,5411,42,595,18734.25,41.01611,28.66696,200,24,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,18,45,0.924745202
107906402,5411,42,721,48312.4,41.00713,28.69253,200,24,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,21,48,0.950195529
62475136,5411,42,259,7628.46,41.02704,28.68836,200,22,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,21,48,1.053831385
152567773,5541,42,352,34195.75,41.0370238,28.62438368,200,5,0,0,5,0,0,0,0,1,0,0,0,0,0,0,2,35,48,0.914579018
138417575,5661,42,335,26606.8,41.00623,28.69823,200,12,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,32,48,0.910602614
138604581,5691,42,107,27439.63,41.00623,28.69823,200,12,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,32,48,0.910602614
138790600,5691,42,100,7636.93,41.00623,28.69823,200,12,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,32,48,0.910602614
138475450,5977,42,580,20338.77,41.00623,28.69823,200,12,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,32,48,0.910602614
27448414,5411,42,6284,484914.07,41.00644354,28.67506803,200,5,0,0,2,0,0,0,0,8,0,23,0,1,0,0,1,9,49,1.484465106
162951867,5411,42,177,30429.85,41.00644354,28.67506803,200,5,0,0,2,0,0,0,0,8,0,23,0,1,0,0,1,9,49,1.484465106
27482156,5732,42,399,204910.21,41.00644354,28.67506803,200,5,0,0,2,0,0,0,0,8,0,23,0,1,0,0,1,9,49,1.484465106
76610645,5411,42,1041,38602.81,41.01966471,28.64901461,200,35,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,7,50,0.923991413
117139567,5411,42,780,22765.73,41.015865,28.666945,200,25,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,22,50,0.942526414
169946467,5411,42,766,23732.37,41.015145,28.66335,200,30,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,15,50,0.965246892
188261797,5411,42,414,22352.09,41.01114,28.69919,200,22,1,0,6,1,0,0,0,0,1,0,0,0,0,0,2,18,51,1.340326088
132217470,5411,42,199,10306.48,41.01121257,28.69911623,200,22,1,0,6,1,0,0,0,0,1,0,0,0,0,0,2,18,51,1.340326088
173921566,5411,42,169,6894.84,41.02701814,28.69069468,200,23,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,22,51,1.055139855
108890453,5945,42,100,10410.85,41.02672,28.62778,200,5,1,0,4,0,0,0,0,0,0,0,1,0,0,0,2,38,51,0.927768075
142765591,5499,42,258,10388.67,41.03098397,28.68081201,200,20,0,0,3,1,1,2,0,6,4,0,1,0,1,0,1,12,52,1.822178512
153706700,5941,42,235,36344.7,41.006155,28.68188,200,5,0,0,1,1,1,0,0,1,0,23,0,0,0,0,1,19,52,1.333784158
82092364,5411,42,562,22430.81,41.015475,28.66692,200,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,23,53,0.904438013
78448333,5411,42,332,8964.3,41.00462,28.69755,200,10,0,0,0,0,1,2,0,0,2,0,0,0,2,0,0,36,53,1.023284068
148919617,5411,42,118,4078.07,41.06495,28.67118,200,13,0,0,1,0,3,1,0,1,0,0,0,0,0,0,3,32,54,1.195658782
127156431,5411,42,161,8213.66,41.02121,28.674225,200,21,0,0,0,0,2,2,0,0,2,0,0,0,0,0,6,23,56,1.329623511
138661398,5691,42,955,126519.95,41.030875,28.6933,200,41,0,0,0,0,3,0,0,1,0,0,0,0,0,0,3,10,58,0.924684745
155313433,5411,42,384,13823.15,41.040115,28.662415,200,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,25,59,0.92832297
172097502,5722,42,123,4113.45,41.01417,28.66694,200,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,59,0.766729855
122891424,5411,42,282,8720.79,41.014265,28.666825,200,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,62,0.764400114
109239428,5411,42,2099,69187.45,41.00919409,28.66143561,200,5,0,0,0,0,0,0,1,2,0,27,1,4,0,0,3,20,63,1.489535693
101402536,5541,42,542,72575.57,41.03046,28.66173,200,20,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,34,64,1.15969942
62475115,5411,42,138,5703.08,41.05685,28.67189,200,18,0,0,2,1,0,0,0,5,2,0,2,0,3,0,3,33,69,1.535422627
171850667,5411,42,112,4560.52,41.03916,28.69186,200,33,0,0,2,0,0,1,0,0,0,0,0,0,0,0,7,28,71,1.11205817
172673656,5732,42,216,139938.97,41.05809,28.67341,200,24,0,0,1,1,2,0,0,4,3,0,1,0,2,0,3,31,72,1.531717019
123698461,5541,42,792,83729.4,41.02638,28.66327,200,33,0,0,2,0,1,0,0,0,0,0,0,0,1,0,5,31,73,1.122352088
188261847,5411,42,503,30082.09,41.02769285,28.66731932,200,19,0,0,0,0,0,0,0,8,5,0,0,0,0,0,3,39,74,1.239175856
162838482,5411,42,139,3370.41,41.04309,28.68004,200,42,0,0,0,0,1,4,0,0,0,0,2,0,0,0,3,22,74,1.125519598
144616488,5942,42,331,12846.22,41.0087,28.692845,200,39,0,0,0,1,2,0,1,0,0,0,0,0,0,0,6,25,74,1.121799539
188261830,5411,42,447,31559.7,41.03637366,28.67440818,200,40,0,0,0,0,2,2,0,0,0,0,0,0,4,0,2,28,78,1.144388763
62744542,5411,42,368,11720.32,41.00905,28.69401,200,50,0,0,0,0,2,1,1,0,0,0,0,0,0,0,13,12,79,1.076401446
138661546,5661,42,709,67218.94,41.04013,28.69496,200,42,0,0,2,0,2,0,1,0,0,0,0,0,0,0,5,27,79,1.118947882
27755636,5541,42,333,44823.47,41.01151,28.698565,200,29,1,0,6,1,1,0,0,9,2,0,0,1,1,0,3,26,80,1.662404156
187660454,5814,42,108,3043.55,41.01598,28.65065,200,10,0,0,0,0,2,1,0,0,2,0,2,0,2,0,7,54,80,1.162057411
107906409,5411,42,460,20569.57,41.023016,28.689638,200,57,0,0,3,0,7,2,0,0,4,0,0,0,0,0,8,0,81,1.049533916
100579384,5411,42,151,7963.95,41.03653152,28.67417037,200,43,0,0,0,0,2,2,0,0,0,0,0,0,4,0,2,29,82,1.125167484
152567748,5541,42,434,42283.68,41.02795,28.66674,200,21,0,0,0,0,1,0,0,8,5,0,0,0,0,0,3,44,82,1.255281761
138224340,5691,42,801,107227.73,41.03653152,28.67417037,200,43,0,0,0,0,2,2,0,0,0,0,0,0,4,0,2,29,82,1.125167484
138224400,5691,42,362,26760.7,41.03653152,28.67417037,200,43,0,0,0,0,2,2,0,0,0,0,0,0,4,0,2,29,82,1.125167484
138224399,5691,42,355,30182.24,41.03653152,28.67417037,200,43,0,0,0,0,2,2,0,0,0,0,0,0,4,0,2,29,82,1.125167484
69312473,5691,42,315,19223.28,41.03653152,28.67417037,200,43,0,0,0,0,2,2,0,0,0,0,0,0,4,0,2,29,82,1.125167484
138224394,5691,42,257,20204.46,41.03653152,28.67417037,200,43,0,0,0,0,2,2,0,0,0,0,0,0,4,0,2,29,82,1.125167484
138475659,5941,42,120,12246.05,41.04166,28.69267,200,42,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5,33,82,0.987035551
69667402,5732,42,150,79162.84,41.00807,28.66849,200,28,0,0,4,1,4,2,0,0,0,0,0,0,0,0,4,40,83,1.299819751
107906410,5411,42,167,5990.54,41.03262,28.65369,200,57,0,0,1,1,3,0,0,0,1,0,0,0,0,0,7,14,84,1.046079504
138851524,5691,42,2682,206964.71,41.026095,28.686375,200,22,0,0,1,0,2,23,0,2,2,6,0,1,0,0,1,25,85,1.672055533
155313425,5411,42,1028,25536.4,41.01704,28.649245,200,30,0,0,0,1,0,0,0,0,0,0,1,0,1,0,11,42,86,1.135802024
141622466,5411,42,240,11999.36,41.032235,28.65161,200,57,0,0,2,0,2,0,0,0,1,0,0,0,0,0,6,20,88,1.024021891
175019446,5499,42,130,69167.94,41.025296,28.685172,200,18,0,0,1,2,2,23,0,10,2,8,0,1,0,0,1,20,88,1.887814423
194058666,5499,42,100,54825.06,41.025296,28.685172,200,18,0,0,1,2,2,23,0,10,2,8,0,1,0,0,1,20,88,1.887814423
68012519,5541,42,270,129353.29,41.00090031,28.69819818,200,21,0,0,2,0,0,0,0,0,0,18,0,0,0,0,1,49,91,1.12572597
97790392,5411,42,5542,351723.51,41.01061135,28.66616353,200,62,0,0,3,0,2,0,0,0,5,0,0,0,0,0,5,15,92,1.073097324
62475118,5411,42,573,17345.04,41.03379,28.677395,200,56,0,0,0,0,6,5,0,0,4,0,0,1,2,0,8,11,93,1.369574835
139480581,5411,42,791,35633.9,41.03628206,28.67928693,200,66,1,0,1,2,5,0,0,4,4,0,0,1,1,0,5,4,94,1.238683944
62475137,5411,42,174,8257.71,41.03628206,28.67928693,200,66,1,0,1,2,5,0,0,4,4,0,0,1,1,0,5,4,94,1.238683944
119371382,5641,42,176,13505.05,41.03628206,28.67928693,200,66,1,0,1,2,5,0,0,4,4,0,0,1,1,0,5,4,94,1.238683944
138661524,5732,42,237,179826.17,41.00999,28.66563,200,67,0,0,2,0,4,0,0,0,5,0,0,0,0,0,5,11,94,1.020772395
138604510,5941,42,152,20548.83,41.00999,28.66563,200,67,0,0,2,0,4,0,0,0,5,0,0,0,0,0,5,11,94,1.020772395
138604458,5977,42,502,22104.88,41.00999,28.66563,200,67,0,0,2,0,4,0,0,0,5,0,0,0,0,0,5,11,94,1.020772395
27732531,5541,42,893,97361.39,41.0181102,28.66611961,200,49,1,0,1,0,3,0,0,0,2,0,0,0,0,0,5,34,95,1.150458226
105449374,5718,42,107,7759.54,41.01533,28.64806,200,28,0,0,1,2,0,6,0,8,1,0,1,0,0,0,10,38,95,1.57147442
162838529,5411,42,211,4361.48,41.01562385,28.6489852,200,28,0,0,0,1,0,6,0,4,1,0,1,0,1,0,10,46,98,1.434550992
172784518,5411,42,215,7403.7,41.03561,28.64711,200,43,0,0,0,1,3,4,0,3,2,0,0,0,0,0,8,36,100,1.39620054
162838526,5411,42,112,6866.11,41.01226,28.69699,200,34,0,0,14,1,3,0,0,11,3,0,0,1,0,0,8,26,101,1.732371759
89494462,5411,42,300,14995.99,41.02162,28.68794,200,39,0,0,6,2,7,1,0,19,0,0,0,0,0,0,11,19,104,1.693403826
139266456,5541,42,272,20989.1,41.01747,28.64619,200,31,0,0,1,2,3,0,0,12,4,0,4,0,1,0,10,36,104,1.720568765
172909619,5411,42,165,7515.23,41.01828,28.66541,200,58,1,0,1,0,3,0,0,0,2,0,0,0,0,0,5,37,107,1.104240253
169022383,5812,42,108,7031.32,41.00854,28.66155,200,7,1,0,2,0,3,0,3,23,2,39,1,3,0,0,4,23,111,1.83621231
172954421,5941,42,115,24752,41.00854,28.66155,200,7,1,0,2,0,3,0,3,23,2,39,1,3,0,0,4,23,111,1.83621231
69667401,5732,42,750,460078.12,41.00777,28.66845,200,27,0,0,5,1,4,2,0,0,0,25,0,0,0,0,4,45,113,1.530191873
71852495,5541,42,309,32772.25,41.0338,28.67814,200,63,0,0,1,2,4,6,0,10,4,0,0,1,1,0,14,9,115,1.579781097
188261816,5411,42,480,23306.22,41.02206,28.68852,200,53,0,0,5,2,10,1,0,19,2,0,0,0,0,0,11,15,118,1.65870969
126604489,5411,42,379,16843.98,41.0317,28.69129,200,74,0,0,0,0,4,0,0,1,0,0,0,1,0,0,12,26,118,1.053944081
83426448,5411,42,307,13386.44,41.035235,28.65759,200,90,0,0,0,0,2,0,0,0,2,0,0,0,0,0,6,26,126,0.842499956
138176510,5661,42,144,16599.39,41.03471319,28.65885039,200,98,0,0,0,0,2,0,0,0,2,0,0,0,0,0,8,25,135,0.837076041
107906353,5411,42,658,31685.42,41.036305,28.669485,200,83,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,47,140,0.888101502
169946468,5411,42,184,6910.15,41.03391,28.67873,200,86,0,0,1,2,4,5,0,17,9,0,0,1,1,0,18,7,151,1.496483548
77770343,5541,42,1226,132062.04,41.03362087,28.68063279,200,96,0,0,2,4,1,3,0,19,7,0,1,0,0,0,16,21,170,1.451875864
60915343,5541,42,537,70438.91,41.03362087,28.68063279,200,96,0,0,2,4,1,3,0,19,7,0,1,0,0,0,16,21,170,1.451875864
118682397,5691,42,485,65203.95,41.05655,28.66879,200,162,0,0,0,0,0,0,1,1,0,0,1,0,1,0,25,10,201,0.687939968
118682395,5691,42,148,12649.2,41.05655,28.66879,200,162,0,0,0,0,0,0,1,1,0,0,1,0,1,0,25,10,201,0.687939968
118682391,5691,42,135,10216.48,41.05655,28.66879,200,162,0,0,0,0,0,0,1,1,0,0,1,0,1,0,25,10,201,0.687939968
120712416,5691,42,130,7985.62,41.05655,28.66879,200,162,0,0,0,0,0,0,1,1,0,0,1,0,1,0,25,10,201,0.687939968
118682392,5691,42,116,8144.21,41.05655,28.66879,200,162,0,0,0,0,0,0,1,1,0,0,1,0,1,0,25,10,201,0.687939968
119799396,5814,42,118,1954.5,41.05653,28.66882,200,162,0,0,0,0,0,0,1,1,0,0,1,0,1,0,25,10,201,0.687939968
