UYEISYERI_ID_MASK,amount_slope,count_slope,avgrevpc_slope,label20f3
68759471,36.02447552,0.437062937,2.482508476,1
68759483,88.04020979,0.811188811,1.227002579,1
68794463,166.7949301,0.835664336,5.438572367,1
68794475,6.083566434,-0.283216783,0.648153444,1
68838473,-80.45041958,-0.251748252,-1.77842579,0
68838532,-42.50664336,-0.479020979,1.531208466,0
68878424,-1724.237552,-4.660839161,-0.634992527,0
68878436,-26.90097902,0.090909091,-0.988884363,0
68878451,-137.4075874,-0.06993007,-9.37696256,0
68913373,37.01926573,0.898601399,0.275267512,1
68913468,40.70531469,0.195804196,0.692370331,1
68913522,46.37311189,0.524475524,2.177009185,1
68992531,-33.6151049,-0.800699301,0.692755044,0
68992537,-35.10643357,-0.342657343,-0.224346789,0
69027465,-36.26297203,-1.902097902,-0.622541638,0
69067373,-126.1033916,-0.576923077,-1.795147778,0
69067433,-16.98048951,-0.013986014,-0.972020452,0
69067434,5.280769231,0.272727273,-0.379466012,1
69067514,-7.439545455,-0.632867133,10.10422772,0
69145331,137.8276573,0.888111888,-1.596095056,1
69185556,17.40062937,0.255244755,-1.255015984,1
69248342,-14.01902098,0.503496503,-27.27700162,0
69248457,58.89583916,0.898601399,-5.457757566,1
69312473,12.53405594,-0.772727273,1.59037955,1
69392425,-72.00632867,-3.241258741,3.299964867,0
69392544,4.701608392,0.062937063,0.266809876,1
69425536,-47.85395105,-0.342657343,-1.280446009,0
69478338,16.28503497,0.395104895,-0.308988669,1
69478342,5.24958042,0.052447552,0.361889676,1
69478343,-14.70017483,-0.409090909,-0.188230414,0
69478344,-18.27538462,-0.181818182,-0.550173614,0
69478345,12.54318182,0.34965035,0.219635049,1
69486374,84.57517483,0.993006993,-0.561836913,1
69486395,-101.3188811,-1.223776224,0.740163207,0
69667401,999.5121678,-0.559440559,22.84297339,1
69667402,472.7507692,0.20979021,26.2357276,1
69705495,1620.715245,1.482517483,10.26967756,1
69818453,34.36636364,0.024475524,1.284642702,1
69846423,-22843.68958,-56.20979021,6.841791763,0
69846426,3655.741888,-5.804195804,8.446633709,1
69886521,99.76615385,0.65034965,1.883574495,1
69920360,-230.7021678,-2.031468531,-0.251539331,0
69920471,24.13888112,0.699300699,0.128144911,1
70077447,87.37706294,0.237762238,3.831556779,1
70178404,-19.82692308,-1.052447552,0.37855861,0
70206492,4.18034965,0.160839161,-1.05285222,1
70278463,10.97248252,-0.36013986,4.21121049,1
70278467,17.63073427,-0.230769231,5.140603171,1
70278495,4.469440559,-0.017482517,-2.617311157,0
70278498,-29.74891608,-1.017482517,-0.741055776,0
70278537,6.135769231,0.286713287,-0.611980556,1
70278544,-1549.506049,-0.916083916,63.80038265,0
70278547,-6677.154685,-2.136363636,-26.56346088,0
70321475,-32.63384615,0.370629371,-4.31577052,0
70349422,252.5577273,3.555944056,-1.814479317,1
70377477,33.63346154,0.601398601,0.731531141,1
70484377,703.5888462,1.423076923,6.147072247,1
70691476,131.3148252,3.286713287,0.085176255,1
70691477,24.42286713,0.206293706,0.72444462,1
70691478,13.74461538,0.153846154,0.472233233,1
70691480,58.74835664,1.353146853,0.107242236,1
70924381,207.006993,1.335664336,-2.457344099,1
71033474,58.66944056,0.437062937,-2.721519316,1
71814466,-57.56269231,-0.958041958,0.169271631,0
71814485,135.4360839,-0.195804196,7.078528563,1
71852428,40.86748252,1.520979021,-0.079717011,1
71852495,37.28807692,0.178321678,0.835570455,1
71930432,-1.093636364,-0.342657343,1.016398923,0
71930433,10.11020979,0.41958042,0.019748736,1
71930434,12.35576923,-0.318181818,1.134955497,1
71930436,-5.241538462,-1.541958042,0.762007934,0
71930485,114.9386713,1.636363636,0.096931587,1
72030404,505.9048601,2.412587413,-10.57211368,1
72075514,38.94125874,0.755244755,1.194633673,1
72229414,112.4573427,2.727272727,0.291520859,1
72308451,142.3338462,2.975524476,0.864536165,1
72349465,-1546.848392,-9.412587413,-5.002398868,0
72349466,172.7466783,-0.045454545,0.869204555,1
72418346,-1.759335664,-0.538461538,1.405647737,0
72504479,136.0108392,0.090909091,14.44496685,1
72572480,-45.06923077,-0.93006993,0.165030633,0
72611395,96.10118881,0.307692308,-0.247384494,1
72706383,-5.454265734,-0.576923077,2.324248575,0
72706386,272.3702797,5.297202797,1.57448433,1
72792425,63.4643007,0.13986014,3.748442225,1
72847370,-221.3545804,-1.5,-0.745374636,0
72916434,2.80472028,0.91958042,-1.338012947,1
72916501,40.76255245,0.954545455,0.348015917,1
72916531,-181.5424825,-2.867132867,0.960993721,0
72916534,22.56937063,0.944055944,-1.643716691,1
72960377,26.90552448,0.70979021,-0.096681046,1
73001645,77.46202797,0.874125874,1.165173164,1
73051366,3.371048951,-0.013986014,0.183496688,1
73083441,14.19814685,0.479020979,-2.43956222,1
73159361,-108.0510839,-1.108391608,-0.172065092,0
73159422,285.0794755,0.111888112,20.95485401,1
73159426,-27.16853147,-0.41958042,0.184405342,0
73159479,-29.18,0.29020979,-1.110469639,0
73210489,-27.76562937,-0.56993007,0.433093155,0
73210506,58.06615385,1.783216783,-1.293853556,1
73210584,151.5794755,1.993006993,-2.010647796,1
73210591,184.8689161,0.377622378,4.066718255,1
73210592,172.9313986,-1.937062937,20.75634577,1
73269356,-654.4636364,-4.097902098,-19.74079013,0
73269359,-703.4256643,-7.576923077,-7.844024449,0
73269373,5.014160839,-0.108391608,2.114368034,1
73269453,-50.82188811,-0.741258741,0.530037927,0
73387522,-4.665874126,0.293706294,-0.230997377,0
73387550,-57.3334965,-0.863636364,1.22789724,0
73419476,201.4182867,-0.804195804,23.37029833,1
73419477,-24.15244755,-0.262237762,-1.118073694,0
73459332,-122.4399301,-0.692307692,-0.070733655,0
73459477,42.48727273,0.202797203,1.106718668,1
73459545,237.0582867,-2.017482517,25.44632001,1
73495444,-11.42024476,-0.513986014,0.755120426,0
73495472,79.54192308,2.398601399,-9.343112008,1
73553367,15.66681818,0.590909091,-0.501305895,1
73553369,19.98552448,0.125874126,0.882801303,1
73585473,-543.5601399,-0.307692308,-82.64565107,0
73585511,-26.50447552,-0.730769231,-0.806500565,0
73618498,-83.37339161,-3.444055944,0.576838664,0
73618499,55.13898601,0.940559441,-3.081805355,1
73618529,-42.56374126,-0.657342657,-0.053243366,0
73618563,27.60895105,-0.01048951,0.756059399,1
73700438,0.618986014,-0.118881119,0.606552197,1
73700447,-164.8951748,-0.758741259,45.13936276,0
73700457,-215.9866434,-0.097902098,-2.94785088,0
73758352,596.3017483,4.017482517,2.710818077,1
73758380,8.588286713,-0.038461538,0.2703303,1
73758381,-1.51513986,0.146853147,-0.211632301,0
73758382,53.26423077,1.251748252,0.268444331,1
73758406,199.4746503,0.01048951,5.437973911,1
73824435,4.009755245,-0.43006993,2.174671763,1
73901400,8517.340105,0.216783217,95.04369716,1
73901405,625.4097552,1.737762238,0.895939842,1
73901418,66.01041958,3.223776224,-0.466519884,1
73901419,83.45664336,1.545454545,0.30489839,1
73933452,33.9998951,0.34965035,0.659589104,1
73959440,-626.1948951,-3.493006993,-5.158287596,0
73996402,41.50940559,0.405594406,2.055599432,1
74032513,-2.493986014,-0.185314685,1.422112148,0
74098533,-170.8623427,0.129370629,-2.11407137,0
74132356,-153.9834615,-1.552447552,0.53945235,0
74132414,78.01622378,-0.22027972,2.695860697,1
74132436,3.37472028,-0.48951049,0.862004984,1
74132507,-265.1878322,-1.601398601,-0.70788842,0
74132509,-1390.261503,-9.916083916,-15.11321829,0
74174330,-458.8203147,-1.160839161,-6.181113144,0
74201418,-240.969021,0.702797203,-5.471141112,0
74234335,436.792028,4.611888112,-13.29984008,1
74267489,-129.5503497,0.262237762,-4.161992286,0
74267517,60.05381119,1.979020979,1.212463483,1
74267531,6.180524476,1.003496503,-6.163852103,1
74353469,396.9870629,3.881118881,-2.279790189,1
74353489,-77.12325175,-0.444055944,-3.822196701,0
74353533,12789.09629,107.8041958,11.4211452,1
74390348,100.2220629,2.132867133,0.238211157,1
74417400,103.1782517,1.048951049,1.462752673,1
74498345,-116.2352098,-1.024475524,0.275406537,0
74498549,26.15818182,0.412587413,0.610531428,1
74498550,58.53632867,1.653846154,-0.629114989,1
74589463,30.21405594,0.741258741,-0.5981881,1
74646404,22.6736014,0.954545455,-0.605994412,1
74646465,-43.46125874,-0.20979021,-0.33326928,0
74718382,-1020.92972,-2.465034965,-48.5842398,0
74718529,27.54597902,0.29020979,0.774212173,1
74761439,-92.54416084,-2.206293706,5.661059109,0
74921385,-1737.925,-1.223776224,-21.57131147,0
74957429,58.63230769,1.541958042,0.236157645,1
75073401,-2537.268392,-1.891608392,117.2246478,0
75073464,-34.18961538,-0.867132867,0.4093832,0
75073552,28.85216783,0.297202797,0.520621789,1
75073555,496.3457692,5.923076923,-0.788236042,1
75073557,123.9027273,2.188811189,-1.101090055,1
75073560,71.46370629,0.755244755,0.240495088,1
75106410,10.50423077,-0.223776224,1.201957039,1
75170407,5.016293706,-0.723776224,0.399878882,1
75170409,348.9867832,0.611888112,16.60677637,1
75170521,51.60622378,0.433566434,0.688017893,1
75214556,15.73636364,-0.206293706,2.737796232,1
75261411,1583.820105,1.965034965,16.13465016,1
75261475,178.1162238,2.339160839,-0.200269765,1
75298426,213.8288811,1.856643357,0.161532828,1
75298456,34.83800699,0.318181818,0.785160855,1
75298470,-12.83024476,0.038461538,-1.324294321,0
75402355,-5714.972098,-1.314685315,-250.7315413,0
75402375,18.18685315,0.01048951,1.481002779,1
75477364,27.8648951,0.115384615,1.821050247,1
75561498,21788.8301,40.62937063,6.904902493,1
75561800,-5254.267063,-1.416083916,-74.85414349,0
75626428,-1114.100804,-5.255244755,52.37669588,0
75663400,73.08520979,0.216783217,-0.543954949,1
75747330,-55.70381119,-1.597902098,-0.341546842,0
75787542,-51.95325175,-1.041958042,-0.794021658,0
75821547,128.263986,1.370629371,-0.187339199,1
75854553,122.5355594,1.43006993,0.550320318,1
75854554,-137.269965,-1.447552448,-0.797456172,0
75854556,-60.35297203,-0.440559441,-1.002797565,0
75854565,107.4391259,0.72027972,2.198461272,1
75854566,27.97818182,0.444055944,-0.34147597,1
75854568,110.5711888,0.534965035,2.337528118,1
75854570,100.0018182,1.332167832,0.419066872,1
75854572,206.0906993,1.041958042,2.301234886,1
75854573,-34.44136364,-0.136363636,-2.160427543,0
75854576,56.16465035,-5.57E-16,2.243702381,1
75854581,129.5628322,1.531468531,0.984742892,1
75854585,-1.070244755,-0.020979021,0.468345683,0
75854586,-8.49,0.073426573,-0.023409083,0
75854589,117.6441259,1.15034965,-0.771101091,1
75854590,49.00038462,0.643356643,-0.637481631,1
75854591,70.86979021,1,-0.90249422,1
75946611,-553.2035664,-1.734265734,24.93876836,0
76027489,-1064.112238,-16.84965035,-1.779223172,0
76027504,-39.91297203,-0.01048951,-2.586047492,0
76027579,25.73300699,-0.772727273,1.649598672,1
76027627,12.53286713,0.216783217,0.165702181,1
76027629,-43.4201049,-0.734265734,0.680413423,0
76068454,6.53013986,0.083916084,0.134266634,1
76068495,13402.87,8.548951049,22.30317131,1
76127530,-1.217447552,-0.909090909,1.524269686,0
76204543,1363.108182,2.842657343,4.916534012,1
76284429,-2.160594406,0.087412587,-0.501994139,0
76369355,188.6814685,3.325174825,1.067737527,1
76404372,-2207.253846,-8.601398601,-1.351967908,0
76438337,42.30982517,0.076923077,2.095387998,1
76610645,38.84185315,-0.199300699,0.461232517,1
76610648,7.057657343,-0.006993007,0.196034389,1
76654492,-60.63590909,-1.174825175,-0.196339188,0
76654534,17.54027972,0.727272727,-0.153577935,1
76654535,4.846818182,-0.947552448,2.034482407,1
76763495,-25.55227273,-0.143356643,3.018246985,0
76763496,1.383496503,0.178321678,0.17284095,1
76801501,-197.8553497,-0.335664336,79.70618098,0
76836477,-47.45440559,-2.384615385,1.859360735,0
76836482,63.84146853,0.881118881,1.575828235,1
76836496,6.899895105,-0.297202797,1.376679817,1
76836503,11.72195804,0.272727273,0.113513293,1
76836514,-0.798111888,-0.70979021,1.488233677,0
76936415,121.2981469,0.769230769,1.649338235,1
76936434,48.94503497,0.195804196,2.464086485,1
76936435,-29.64954545,-0.744755245,-0.510094275,0
76972554,-22.49660839,-0.5,0.45245401,0
77005590,249.9096503,3.895104895,1.592195707,1
77170517,-1491.042867,-5.842657343,-24.33169636,0
77205568,-199.9974476,-1.111888112,-1.588318298,0
77247443,-154.2454196,-0.86013986,-0.26207576,0
77247444,123.2346853,0.685314685,0.700983514,1
77247473,531.6346853,3.143356643,1.36054755,1
77247477,-62.15223776,0.475524476,-1.90662131,0
77247479,426.071014,2.765734266,-0.253717778,1
77247508,-49.01653846,-0.020979021,-2.377862089,0
77247571,-19.4748951,-0.517482517,-0.29580702,0
77280475,-69.935,-0.643356643,-0.070642242,0
77357541,-53.68276224,-0.979020979,0.463149103,0
77392458,-137.4476224,-0.814685315,-1.630816795,0
77392524,45.03506993,0.374125874,-0.244304131,1
77431458,12.57692308,0.730769231,0.229946447,1
77431467,28.64132867,1.251748252,-0.222133617,1
77431469,18.66111888,0.940559441,-0.318308364,1
77431474,8.180454545,0.146853147,0.29570805,1
77431475,6.541153846,0.171328671,-0.056744391,1
77431478,32.69793706,0.248251748,1.439013641,1
77431493,7.651223776,0.573426573,-0.098440562,1
77431507,8.91520979,0.800699301,-0.44914603,1
77431510,17.27972028,2.024475524,-0.900711285,1
77431514,-0.862762238,0.468531469,-0.348901572,0
77431520,9.975524476,0.143356643,0.995662958,1
77431521,-23.36160839,-1.986013986,-0.493684328,0
77431525,9.217482517,0.559440559,-0.075907795,1
77431532,2.939685315,0.157342657,0.010683067,1
77431533,2.868006993,0.146853147,0.04150055,1
77431534,24.63758741,1.402097902,0.202063735,1
77431535,-5.087062937,-0.230769231,-0.204374655,0
77431538,-14.02622378,-0.335664336,-1.172552862,0
77431546,10.42286713,0.867132867,-0.056451438,1
77431552,10.34213287,0.63986014,0.167736051,1
77431556,-3.657342657,-0.545454545,0.104110963,0
77431559,11.07692308,0.566433566,0.111033237,1
77431563,4.050699301,0.513986014,-1.505723613,1
77431578,12.95104895,0.451048951,0.67072636,1
77431580,12.04895105,0.63986014,0.314119547,1
77431582,13.21940559,0.423076923,0.169743352,1
77431596,10.70979021,0.905594406,-0.186016235,1
77431604,-9.86013986,-0.304195804,-0.365571732,0
77467536,-2.837762238,0.216783217,-0.920224604,0
77467577,-74.44706294,0.066433566,-8.268219996,0
77567417,94.51674825,2.101398601,0.373191697,1
77567485,46.02755245,1.059440559,0.20163361,1
77567492,-56.00461538,-0.244755245,-2.203543892,0
77602600,-5341.736923,-5.576923077,-50.08203575,0
77637474,34.76157343,1.307692308,0.379726437,1
77673447,33.81723776,0.237762238,2.21158734,1
77707512,-24.71597902,-0.01048951,-1.577385369,0
77707554,-359.8308392,-2.465034965,-1.726360544,0
77770343,-908.2736364,-8.867132867,0.719871307,0
77770439,146.5169231,2.632867133,1.217406067,1
77770472,-13.21192308,0.444055944,-1.394783057,0
77770505,-3976.09021,-0.29020979,-20.06321238,0
77770532,17.31657343,0.286713287,0.508599706,1
77841399,53.33363636,-0.006993007,13.47820384,1
77841493,23.52269231,0.395104895,0.490979858,1
77879539,76.48213287,1.22027972,2.84061658,1
77879541,-128.2585315,-2.157342657,-3.208832343,0
77923422,5.685909091,0.234265734,-0.246477132,1
77923438,38.86461538,1.503496503,-0.254093054,1
77974408,209.2061189,-1.814685315,3.342342461,1
78044414,53.1043007,2.062937063,-0.052920601,1
78113383,-6741.288706,-21.52097902,1.363112173,0
78113475,-28.02800699,-1.034965035,-0.081940723,0
78145455,48.82982517,0.916083916,0.349453074,1
78145491,0.631748252,0.472027972,-0.736739506,1
78263427,2795.533776,3.541958042,3.734899642,1
78448333,33.23048951,2.153846154,-0.646411376,1
78484468,147.5301399,-0.136363636,2.192106033,1
78516662,-4.484055944,0.087412587,-0.237199646,0
78566445,-744.8195804,-0.625874126,-27.48801278,0
78598498,49.79426573,1.206293706,0.684207677,1
78629496,25.28734266,-0.555944056,1.121138724,1
78629497,0.305664336,-1.017482517,0.820510251,1
78666391,59.61832168,0.758741259,0.80173041,1
78666425,10.71195804,0.118881119,0.547408163,1
78698357,29.29940559,0.255244755,1.424309182,1
78698358,80.69636364,1.367132867,0.57282422,1
78698424,31.38961538,-0.367132867,0.943624369,1
78756382,221.387028,1.716783217,1.548103018,1
78756414,1153.503566,6.818181818,3.369139197,1
79876536,17.13965035,0.653846154,0.503365431,1
79876554,1.18965035,-0.423076923,1.569500785,1
79876562,5937.781469,19.35314685,2.797671487,1
79922496,38.87423077,0.412587413,0.913477105,1
79922513,186.8601399,0.636363636,-0.689537759,1
79956414,12.50251748,-0.104895105,1.402283474,1
79956415,245.5277972,0.776223776,3.123602802,1
79987518,48.85828671,0.307692308,1.980885863,1
79987524,1.159160839,-0.342657343,0.761514669,1
80077368,-164.5340909,-1.160839161,-0.266164685,0
80077488,-1155.858601,-0.29020979,-56.79912723,0
80116404,-7.584020979,-0.15034965,-0.255085363,0
80116451,-14.34713287,-0.29020979,-0.219037675,0
80177501,-66095.66622,-149.3531469,-1.113695407,0
80177510,99.48104895,2.615384615,0.553952167,1
80231382,350.8871329,1.79020979,5.462127436,1
80326452,35.52846154,0.370629371,1.659977337,1
80326535,-21.40227273,-0.353146853,-0.136601763,0
80359492,-107.1824476,-0.223776224,-4.244336804,0
80359547,127.901049,0.91958042,1.369166792,1
80493443,-22.49101399,-1.153846154,-1.008170983,0
80535376,3030.564056,9.615384615,-1.304447922,1
80610433,-19.94744755,-0.702797203,1.358060274,0
80610434,-4.440454545,-0.125874126,-0.008251693,0
80610478,-18.4608042,-0.968531469,0.642192771,0
80666458,38.23972028,0.520979021,0.752804086,1
80782393,13066.24839,1.660839161,435.3960706,1
80944378,2.833566434,-0.237762238,1.655795706,1
81018557,174.5731818,1.160839161,1.218192285,1
81018594,62.82199301,-0.160839161,5.377806034,1
81054384,12.59237762,3.800699301,-1.171167879,1
81110508,16.91003497,-0.482517483,5.245482795,1
81148535,169.6798951,0.608391608,8.293470425,1
81286384,289.1236014,2.664335664,0.91208181,1
81321445,41.73856643,0.629370629,0.061280973,1
81321509,2.313811189,0.461538462,-0.551946314,1
81321511,-32.77832168,0.22027972,-1.242994709,0
81321512,25.61996503,0.933566434,-0.997890666,1
81359482,3031.445944,0.48951049,164.9663145,1
81359497,393.6711888,1.751748252,-3.995686255,1
81359509,-4.842657343,-0.136363636,4.080575759,0
81493492,-97.64972028,-0.496503497,-4.370128903,0
81493493,91.66800699,-0.01048951,9.185585973,1
81572344,-4.451573427,-0.451048951,0.252607973,0
81572345,133.0132517,0.321678322,2.937983401,1
81572443,42.52342657,0.657342657,-0.064671056,1
81572474,-247.5198601,-2.034965035,1.374633173,0
81572551,70.06566434,0.723776224,3.077253992,1
81618430,53.41472028,0.51048951,0.427191915,1
81618597,923.6451049,0.321678322,76.93863338,1
81618598,6329.031958,0.93006993,151.4275637,1
81618599,-78.62926573,0.031468531,-3.553744474,0
81667392,-4.09458042,-1.146853147,1.069491046,0
82046464,-762.6533217,-0.062937063,-31.21915274,0
82046467,24.55167832,-0.125874126,0.704315645,1
82092364,195.6888462,4.146853147,0.759874047,1
82133428,6.226398601,0.783216783,-0.080424792,1
82133429,154.1143706,0.255244755,8.60201743,1
82200438,-10.53017483,-0.244755245,-0.006533353,0
82237329,27.77426573,0.671328671,1.189816071,1
82237503,19.66807692,0.905594406,-0.344993435,1
82237516,3283.084755,28.56293706,-0.051206118,1
82321366,12.39597902,0.248251748,0.861395648,1
82409395,-12.26363636,-0.409090909,-1.312760483,0
82500421,-36.56744755,-0.58041958,0.971008702,0
82500507,5.788601399,-0.36013986,2.533784769,1
82500509,28.63874126,-0.171328671,2.185326319,1
82500516,-0.771223776,0.031468531,-1.212237983,0
82536449,-372.8421329,-0.517482517,-5.917317387,0
82536455,39.03251748,1.632867133,-0.388565732,1
82536456,51.69255245,1.601398601,-1.08563032,1
82536457,6.589440559,-1.223776224,1.320206311,1
82536464,38.8408042,0.898601399,-1.293127067,1
82587442,38.40395105,3.167832168,0.031462301,1
82631371,7.139895105,0.22027972,-0.141482957,1
82631391,-19.03108392,-0.713286713,7.563615677,0
82736435,54.14678322,0.416083916,-0.201795212,1
82785351,35.03846154,0.108391608,2.389627494,1
82785412,3.43493007,1.192307692,-0.332056893,1
82889387,-45.28265734,0.685314685,-1.650622609,0
82924460,-2.936118881,-0.839160839,0.287109458,0
82997459,131.0570979,0.625874126,-1.727432376,1
83034526,610.8687762,-1.13986014,9.26247756,1
83094393,-13.15003497,-0.800699301,1.941618263,0
83094410,-504.2657343,-21.05944056,0.204834372,0
83094413,129.1965385,0.559440559,-9.098754766,1
83094414,17.9320979,0.524475524,0.266266329,1
83162481,34.3934965,-0.311188811,1.674290201,1
83205365,338.5523427,0.548951049,1.313244738,1
83205511,146.5805594,1.905594406,-0.235347242,1
83250430,19.1722028,0.223776224,-0.537557516,1
83250431,188.0246503,0.594405594,-12.94650181,1
83250434,1241.781538,1.13986014,14.73006435,1
83250437,465.4483217,0.776223776,4.07941364,1
83250438,417.9615385,0.958041958,-31.12375251,1
83250449,95.02968531,0.405594406,5.385376284,1
83306330,93.39828671,0.097902098,6.93217625,1
83341434,150.4727622,0.853146853,5.110316728,1
83341482,12.73692308,-0.223776224,2.304713167,1
83341494,8.329405594,-0.43006993,0.74662321,1
83376329,-35.84265734,-0.695804196,6.991791592,0
83426447,-25.42825175,-0.003496503,-1.322614568,0
83426448,11.9451049,-0.192307692,0.844871844,1
83426452,11.53262238,-0.143356643,1.491900408,1
83426454,-45.56451049,-0.615384615,-0.400522849,0
83461387,22.26188811,-0.206293706,-1.085022076,0
83461538,51.91157343,0.832167832,-1.500057002,1
83566428,93.59195804,-0.244755245,4.848520713,1
83566433,-17.32513986,-0.531468531,1.926486139,0
83566438,117.6083916,0.199300699,8.058825392,1
83566440,54.57678322,0.594405594,0.03566388,1
83566464,-19.72048951,0.034965035,-0.134045823,0
83566470,79.84832168,-0.503496503,9.215664292,1
83566485,-213.4841259,-0.758741259,-5.249422626,0
83566486,9.974825175,0.206293706,-0.030581618,1
83566504,-122.6236014,-0.664335664,-4.02255756,0
83605331,-941.771049,-0.541958042,-7.409941122,0
83605346,8.918986014,-0.041958042,1.817170567,1
83605495,0.270944056,0.216783217,-4.292941917,1
83605504,0.224685315,-0.283216783,2.106664364,1
83656514,-22.12881119,-0.045454545,-0.543717017,0
83656541,22.49202797,0.283216783,-0.291687959,1
83656592,-34.48185315,-0.961538462,0.587318552,0
83758449,279.1965385,0.695804196,16.52675082,1
83758452,683.5802098,3.003496503,0.700219203,1
83758453,391.5083566,1.066433566,15.44404024,1
83758456,333.9766783,0.643356643,4.507552776,1
83758457,537.5432168,1.174825175,28.0185089,1
83758460,595.833951,0.356643357,40.72926719,1
83758464,213.1940909,1.013986014,13.61764165,1
83758474,367.1936014,1.454545455,-5.036916,1
83758475,1154.133916,0.636363636,123.1571978,1
83836424,-20.19541958,-0.08041958,0.453985931,0
83836489,121.2797203,0.636363636,3.607312948,1
83868418,-9.733951049,-0.734265734,1.369235431,0
83868453,-25.01409091,-0.853146853,0.437684739,0
83908434,-114.3119231,4.045454545,-18.24761,0
83908496,4.93972028,0.104895105,0.260842173,1
83908558,2.689685315,0.181818182,0.029306489,1
83939380,2.609230769,-0.262237762,3.983303877,1
84127463,10.10832168,0.356643357,-0.289792558,1
84127479,-0.233811189,-0.699300699,2.878732424,0
84127480,-41.39185315,-0.902097902,-1.376993104,0
84203436,20.88702797,0.41958042,-0.312540707,1
84203477,-55.81122378,-1.216783217,3.719494698,0
84260352,-116.1675175,0.335664336,-6.558030959,0
84296501,17.63702797,-0.758741259,33.47104872,1
84331490,-48.75405594,-1.118881119,0.645130504,0
84371428,-709.5536014,-1.335664336,-1.504516649,0
84371429,-2371.152552,-3.79020979,-10.28894148,0
84399355,19.79356643,0.213286713,0.160466587,1
84469403,205.1488462,2.793706294,0.416464971,1
84640365,7.243321678,0.293706294,-0.031737001,1
84640427,-882.0161888,-2.657342657,-48.49455949,0
84674488,-64.78066434,-1.062937063,3.037505502,0
84772577,114.9935664,2.01048951,1.529405969,1
84772594,2208.842413,-3.339160839,57.06039652,1
84772601,6.973251748,0.192307692,0.356945777,1
84772604,9.628706294,0.965034965,-0.61973881,1
84812401,45.86146853,1.370629371,-0.013041549,1
84879472,-43.04178322,-1.216783217,-0.298252467,0
84879473,26.77818182,0.846153846,0.218308395,1
84914426,-72.39734266,-0.440559441,-6.011776202,0
84914511,-0.728671329,-0.223776224,0.393234838,0
85001474,-1700.839406,-1.108391608,-31.3511128,0
85038455,4330.587378,1.101398601,156.7619805,1
85141511,-693.2612937,-3.038461538,-6.18257837,0
85179465,-90.1479021,-1.353146853,-6.088901313,0
85273503,217.6667483,1.622377622,0.193233057,1
85348356,714.1130769,1.664335664,11.26770059,1
85348440,159.1941259,2.024475524,0.295440086,1
85425391,-524.7665385,-0.36013986,-27.69641274,0
85537447,-27.25426573,0.146853147,-2.300207786,0
85606418,-69.76632867,-0.898601399,0.219461897,0
85606422,-230.1918182,-0.244755245,-3.097543628,0
85606434,-459.4799301,-1.98951049,-3.090769111,0
85606443,26.03513986,0.765734266,0.323489208,1
85647386,49.92314685,2.199300699,-1.734900377,1
85647509,1157.880769,0.118881119,26.16242224,1
85647510,-713.6208392,-1.395104895,-7.425374024,0
85689541,11.70517483,0.216783217,-0.445753853,1
85689550,-1821.783916,-14.76573427,-13.84520306,0
85736479,43.89513986,1.458041958,-0.126468102,1
85736487,199.8017483,2.332167832,-5.486007722,1
85736498,-55.0358042,0.164335664,-2.104229157,0
85776378,118.8815385,2.251748252,-2.353128198,1
85776442,-15.74527972,-1.090909091,2.678705171,0
85893355,341.3138462,2.58041958,0.462168845,1
85893382,-342.7109091,-2.699300699,2.508266394,0
85893470,3420.040874,9.496503497,-5.354787495,1
85893485,-25.9201049,-0.702797203,0.375052423,0
85929468,-877.1168531,-0.552447552,-12.01066707,0
85976457,99.28531469,1.657342657,-0.34223671,1
85976458,11742.28776,27.24825175,-3.118388368,1
85976558,-632.3146154,-3.248251748,-3.383540446,0
86023490,44.38297203,0.674825175,-1.020732548,1
86023510,-67.5656993,0.751748252,-2.849453544,0
86083409,7.47486014,-1.814685315,0.618115772,1
86083410,55.59674825,1.548951049,-0.601288822,1
86083411,35.22727273,0.311188811,1.839620628,1
86160457,263.1915035,1.716783217,0.436086697,1
86160524,144.0031818,1.555944056,-0.412319791,1
86160529,97.34440559,2.307692308,0.598365447,1
86160552,26.51293706,0.412587413,1.012407639,1
86216447,-174.5441608,-1.713286713,0.676259142,0
86216510,-1612.567413,-4.451048951,-7.322174612,0
86287338,7371.097098,0.276223776,56.01803384,1
86392426,236.366958,3.409090909,-3.012303143,1
86472429,-44.62706294,-0.262237762,-0.551454561,0
86530430,-35.3536014,0.437062937,-11.67974531,0
86530492,121.6542308,1.475524476,0.267126676,1
86530512,-130.1176224,3.65034965,-11.47556104,0
86591371,591.8961888,1.982517483,-4.083041666,1
86646385,13612.18364,17.99300699,-6.23512218,1
86646386,124.1896503,0.839160839,-28.10539605,1
86681346,-17.71870629,-0.286713287,-0.519104501,0
86723350,19.0908042,0.227272727,0.596041142,1
86828382,-96.4493007,-0.940559441,0.556956588,0
86828501,81.44758741,1.793706294,-0.447137254,1
86907408,-2451.789231,-5.769230769,-10.89330216,0
86935393,7.629440559,-0.108391608,0.594004438,1
86971347,-82.4522028,-1.562937063,-3.642203954,0
86971606,-72.31912587,-0.101398601,-3.236602961,0
87013416,-167.6253497,-1.020979021,3.677499746,0
87013419,-140.5892308,-0.993006993,-5.145005832,0
87013421,0.634125874,-0.353146853,1.201320473,1
87013457,50.11388112,-0.244755245,7.683835596,1
