,age_mean,age_median,age_std,education_ent,employment_ent,gender_ent,home_dist_ent,income_mean,income_median,income_std,marital_ent,work_dist_ent
62475443,40.38709677419355,40.0,9.046831560846183,1.4558291267879369,0.9184593053379031,0.6287993940937805,1.9566325649376766,2930.1666666666665,2150.0,2906.4659080595884,0.5225134163226269,0.4571022932554297
62475446,36.48148148148148,36.0,8.657457302901756,1.041477386277853,0.9740874514369365,0.4194833693061807,1.927356671469201,3109.5416666666665,2000.0,5869.715702908533,0.6298309121390555,0.9740874514369365
62475447,42.94736842105263,43.0,10.577761906078171,1.319148206358904,1.5091721060688261,0.6708198443868175,2.443463036849778,3357.6315789473683,2060.0,3875.7599040150067,0.6035172742126114,1.1098615171807709
62475451,44.114285714285714,44.0,10.459365149364041,1.3887083022403988,1.4824757627928284,0.5982695885852571,1.680912222651636,3276.6,2700.0,2950.4303788921466,0.7056865701326932,0.7574195272088401
62475454,38.46153846153846,39.0,10.218535195342898,1.3032882636960639,0.48439011623800365,0.5402041423888608,2.0652116257094466,2594.1153846153848,1825.0,3497.454666776089,0.7736051265520958,0.8397960607229504
62475456,37.5,35.5,11.481869766433224,0.8018185525433373,0.8018185525433373,0.5004024235381879,1.7351264569629228,2292.6,1300.0,2892.5230893153166,0.8018185525433373,1.3592367006650066
62475459,39.22222222222222,38.0,9.861866469204005,0.9194093542036186,0.41955589232023327,0.3488320958430319,2.1924049165959176,2698.2714814814817,2000.0,2369.002913422736,0.6298309121390555,0.5735160760972796
62475460,39.083333333333336,38.5,9.57313572118519,1.3304073932436389,0.8151862107956462,0.45056120886630463,2.1590058127166873,3917.6440909090907,1825.0,9314.352709974848,0.5442837329694393,1.227743154180755
62475461,41.45454545454545,39.5,11.16852410732639,0.9977832779091835,0.9485875316275758,0.5359598892162171,2.047559296044748,4818.952380952381,2000.0,9595.513495775984,0.48510450039094055,1.1186178288686373
62475463,44.61290322580645,46.0,11.271431199733358,1.3979534454177238,1.354620717104386,0.5710227109429162,2.21106887114461,3784.3,3000.0,3401.4816462322965,0.5225134163226269,1.001335467956928
62475581,40.21052631578947,42.0,8.155291038940582,1.1285962936622183,0.5366645624845252,0.5146531654289291,1.8498981518685602,6816.789473684211,2000.0,20180.464460514908,0.8976221848780435,0.6096274235960983
62475582,41.04,39.0,11.289670795318466,1.5615765116610136,1.297389524725291,0.5929533174474745,2.238570083753539,4091.4,2000.0,8746.895101501255,0.43966987940134294,0.5140966973399504
62475585,38.46666666666667,35.0,11.74044697778135,1.0832550105185086,0.7201248812718098,0.6365141682948128,1.9686932085049353,1798.5333333333333,1500.0,1470.0887177634002,0.8532361505557784,0.6277052571971504
62475593,42.078947368421055,42.5,9.949552696579879,1.5695585838858928,1.0382335836154268,0.47771841282041927,1.145796142725712,4055.7321621621622,1370.0,7086.522678205258,0.4361623253853443,0.9948449020461876
62475599,40.26086956521739,40.0,7.476732877858765,1.3030037917071233,0.6893783427271852,0.22134780912340468,1.321299603085936,1951.7718461538461,1600.0,1564.0008882738969,0.20651944177314377,0.15128903359443735
62475601,40.12068965517241,40.5,9.211125207389536,0.9721792908926419,1.129605778103464,0.4315772208318215,1.9290162323887219,1822.503620689655,1657.0,1432.729138486796,0.28973653846926173,0.5224216571659911
62475602,40.3235294117647,36.0,11.53314219906948,1.2266798274145703,1.103150944355973,0.4659992569610426,1.4855008677043129,1751.1174193548386,1535.0,1069.338364008224,0.6190986502224771,0.6542552578629925
62475605,37.666666666666664,34.5,10.49085177735787,1.3114896151301971,1.16597762023176,0.3767701612564367,0.7031315809655684,2134.8590476190475,2000.0,995.5679510807124,0.6159905783211985,0.5140966973399504
62475608,42.46666666666667,42.5,8.96634832575952,1.3743709231557597,1.2219365640803965,0.24493002679463532,2.1734447391385543,3323.3,1517.5,4546.362230133693,0.38873439022092954,1.9847980463590489
62475610,45.20779220779221,44.0,10.40917821512097,1.4725484429265943,1.4628729406374679,0.5587400294399865,2.0129145170441616,2585.4647887323945,2300.0,2776.7731623542863,0.672558040448174,0.694638849809663
62475619,43.592592592592595,42.5,10.489021247787987,1.3743533907081626,1.0284686643712517,0.5054941766456584,2.5195420355732563,2577.1444,1500.0,3847.409906950209,0.6808137675107242,2.0168989839699845
62475635,38.291666666666664,35.5,9.704042442009003,1.3752845395340314,1.0397720871444875,0.5623351446188083,1.2600036084318427,1925.4039999999998,1500.0,1856.534815233624,0.3767701612564367,0.7393725340996152
62475645,40.43333333333333,36.5,10.341357655594333,1.396733859264827,0.8412474418790001,0.3926744672275521,2.6434281546696625,2152.2,2000.0,1570.9278698953028,0.7298712099831165,2.64961038438663
62475774,42.895833333333336,43.0,11.390999775547572,1.3393923048729186,1.2632400057508824,0.41541297386072823,2.3561138842979794,4029.723404255319,2656.0,5258.86565178944,0.37347938062615393,2.2394654959078393
62475831,41.61904761904762,42.0,7.612333351057286,1.4610386471736974,1.0621922547835259,0.41011631828840905,1.6595892270053694,2159.305263157895,1500.0,2296.034580041977,0.41011631828840905,0.19144408195771734
62475852,38.15,38.0,8.684342036687033,1.5977376105622785,1.1778699593366762,0.6730116670092565,2.503326782156653,4699.483333333334,2000.0,11742.555198632785,0.8656594184625979,2.645199185487274
62638458,38.92822966507177,38.0,8.697348027774394,1.428189821386955,1.0710139292613863,0.32613300696853187,2.7285805069872846,3990.8086473429953,2500.0,5219.2230956065405,0.5489366195409136,2.376657800371105
62744508,36.19873417721519,34.0,9.069356665983832,1.265051253441912,1.0799961895919603,0.6786918780816209,3.232904424021551,7598.626271637816,2500.0,87957.63769506561,1.068117573561396,3.3268103937262814
62744518,42.23529411764706,40.5,12.706616800585987,1.151181249067589,1.1143537977154856,0.6295012608763815,2.071197597049149,4492.878787878788,2000.0,10363.228010487297,1.122161105311967,0.2644914396281835
62744542,37.8125,37.0,8.79471855536521,1.2396736501029277,0.4440303088857458,0.41541297386072823,1.965029963319267,2168.9565217391305,2000.0,1712.508322205527,0.6107786100236534,0.8939009005594143
62744543,39.186440677966104,39.0,8.222078301473307,1.3823417817647117,0.7123345741959993,0.6004738707386493,2.638300520990276,1874.7598181818182,1500.0,1523.3425830700103,0.5909804945510112,0.6900113048387462
62744545,37.372093023255815,38.0,8.676797894697465,1.3222855961701243,0.7673100657532514,0.5423489422439274,1.554622940156073,2868.714285714286,1950.0,3277.424734755333,0.5505360878908492,0.6218918103689998
62744547,38.63265306122449,37.0,8.395668222241705,1.1795489198483868,1.2873450483287452,0.6455309973239547,0.7682536666229463,2532.01847826087,2015.5,2427.658555700641,0.4497166903468993,0.39590576668890426
63022366,40.023809523809526,39.5,10.528678825783054,1.6201282319161834,0.9179105417240436,0.4869127094646023,2.4053397781881727,3343.141463414634,1700.0,5010.254107376971,0.8127276396008325,1.7520374653208375
63022466,46.651162790697676,45.0,12.809750231627381,1.5524858187147048,1.4522148612929464,0.5920726008913406,2.868591927589414,6265.808108108108,2786.0,10921.493495304934,0.3594451475127912,2.938019779597421
63022531,40.50666666666667,39.0,11.08489760687734,1.4362326219216603,1.2819766517971334,0.3926744672275521,2.2409363733617447,2760.9411267605633,1800.0,3608.5386451659147,0.7377495116603964,2.2093829773648843
63136463,37.07608695652174,36.0,8.370846446693054,1.4005545622728035,0.9197176107109634,0.24108831299284464,2.5848748325557507,3124.1577272727272,2167.5,3977.7730796158567,0.5959243326538328,1.5285188472048452
63243418,36.60683760683761,35.0,8.666182058137277,1.3401750058476352,0.7844215728996239,0.6576233205077412,2.4358073055084315,1871.5765137614678,1500.0,1537.0298306994423,0.800366409816459,1.7547209207160277
63285444,38.01960784313726,37.0,8.75291226461325,1.3699014908866507,1.0067823783569558,0.5337694082718678,2.4526634058630252,2970.5454545454545,2000.0,3739.243171466893,0.5563856277640424,1.1055224773128498
63594503,35.35398230088496,35.0,7.3689991978731655,1.273013268649164,0.7599108659266064,0.5875242645998777,2.26840831004608,2716.7798165137615,1614.0,5996.40672550962,0.8444420057510841,1.2277428852118244
63629583,42.05172413793103,40.0,9.585117143749843,1.160260300293915,1.3577175955933776,0.6441857770863766,2.0247150045292086,3525.785714285714,2845.0,4078.434163496332,1.0467447569340491,1.9871831145688441
63629584,46.2,43.0,11.765061269142063,1.4451352452480661,1.3664332221137183,0.6730116670092565,1.8388353838849918,5898.833333333333,2900.0,8537.847293422217,0.7668382315802124,1.2368389764651782
63660530,39.11486486486486,39.0,9.078286607984808,1.469476096358324,1.1504319242793521,0.35656716438366565,2.830013130144933,5061.429720279721,2800.0,7870.713867367007,0.6683355405083989,1.9875454650264655
63701476,35.448176331671476,34.0,8.460135247479462,1.416224747367724,0.9709325394577735,0.640031388139769,3.4752904653851555,4051.111333878887,2000.0,41725.24485348199,0.8980382669285405,3.500304445375306
63728460,43.235772357723576,41.0,9.462680191508673,1.346515453834643,1.2011781294744737,0.6115515891477186,3.106364173032939,10449.008547008547,5000.0,32732.321424490096,0.8565519745057861,3.123627975985264
63728461,42.87341772151899,43.0,8.719808114519546,1.4375233045738978,1.3086372151835168,0.6031685911057709,3.0052457625356572,11778.272727272728,5000.0,16435.552303368037,0.7629537074787628,2.9731697114363778
63728465,38.96410256410256,38.0,8.849471041897655,1.457649328345602,1.0936759368291324,0.33068063083197874,2.828619277954967,4897.6505376344085,2500.0,7328.645927910243,0.6678894492036185,2.3200951903665934
63728469,39.57692307692308,38.0,10.383520415989027,1.2792521334706901,1.180128819600203,0.6745403622115924,2.183595643792009,3605.7222916666665,2775.0,4468.441753069574,0.9151527649759075,2.0689509606729564
63728490,45.320754716981135,45.0,9.55505018484116,1.3597360905235185,1.353927944409311,0.6274370336771099,2.330579640972792,3721.1372549019607,2500.0,3724.1157770381296,0.9860923833882687,2.163893033962869
63728491,46.37735849056604,46.0,10.32403173909216,1.046220949308571,1.4808420682231886,0.5570934265416043,2.2399340926187783,5856.489795918367,4000.0,7286.6450416797015,1.1481393662352803,1.3740923149782713
63728492,40.371428571428574,40.0,9.479453645008634,1.2967820786118809,1.2828234042066107,0.6730116670092565,2.084150178238901,5630.546875,2545.0,18654.47488246788,0.7755266174003917,2.501985843548989
63873461,40.35294117647059,39.0,11.03680441492938,1.4050498799767948,1.3043436356480567,0.29843581270310654,2.5774731839172778,2504.6029411764707,2000.0,1910.8949267032392,0.6444823624976341,2.5151673495607385
63966555,40.0,38.0,9.336021118366252,1.1181807765149336,0.7318890680872792,0.6911927820032008,2.261495127368155,3182.2258064516127,2200.0,4630.6197836407555,0.7226748037400726,1.4705128189169252
64041393,41.608695652173914,39.0,9.989718034217084,1.398839483784281,0.9208326693554342,0.5739644913933235,1.8886318494864496,4246.809523809524,2000.0,7697.033958734025,0.559834325921902,0.8387278529003358
64041395,43.44444444444444,39.5,13.836108864009852,1.194506312818703,1.1648729119013703,0.6682484776645385,1.637726762436956,3910.4117647058824,3000.0,2886.2952694332816,0.7607552592443028,1.0379083330628323
64106531,41.432432432432435,41.0,9.887917564933163,1.512506646805091,1.2781299009882914,0.5389495646159936,2.9457443624766526,8413.514285714286,3000.0,18225.29136555865,0.7128927062776821,2.3958440284490172
64135412,38.22222222222222,37.0,4.576510072581994,1.4270610433807247,0.5297061990576545,0.3488320958430319,1.4270610433807247,3687.5,3000.0,2202.8796089274992,0.3488320958430319,0.6837389058487535
64218431,42.404761904761905,42.0,9.985500521938562,1.5813212253063018,1.2907831232108526,0.3650231342355872,2.3081094463160663,7215.780487804878,3500.0,9812.853406405793,0.7263576083463927,2.4619450235673708
64263538,37.73478260869565,37.0,8.272863446424683,1.4054677950205292,0.8162459944406528,0.6487819997304085,2.7180908675433346,2446.2506607929517,1667.0,3628.9988523392576,0.5911604190083025,1.749278665581588
64263543,39.0,38.0,9.058782393983115,1.297589480892192,0.6921119154057684,0.4961727258860857,2.2053167299648946,3494.4866666666667,2000.0,6617.8391293199375,0.6786201749428421,0.8858201621533451
64263639,39.411764705882355,38.0,9.340439392744628,1.393030239181491,1.2135902144041972,0.6818051618022487,3.3168949960388012,3469.6129861111112,2500.0,4674.85195586259,0.944025044469055,3.3623328878485745
64298531,40.35087719298246,39.5,10.081153049340896,1.5011247151995837,1.006008680738673,0.6760831379349637,2.4920404038752473,2385.280542986425,1660.0,2661.3453831118222,1.0170918841294854,2.248853813248969
64330523,41.891891891891895,40.0,10.585062283404078,1.3234251286324428,1.0898994660627026,0.689856498589211,2.284177129035211,4308.787878787879,2814.0,5149.8769448743615,0.8896898796871692,1.5768501922336025
64364415,39.53398058252427,39.0,8.340564157789776,1.2353345462590903,0.9780647856684342,0.6116846784413298,1.9758571245195031,2585.2474226804125,1845.0,3537.81865181701,0.5526315924217675,0.6090290059345578
64449566,40.6375,39.0,9.676074826634657,1.4409025454338182,1.2508603571020096,0.6928346479997214,2.583122881417628,4595.833333333333,2770.0,7827.843883161885,0.7664934875596179,1.9790721719057898
64483668,40.90952380952381,40.5,9.637268407380263,1.335517258547855,1.2210859250264896,0.2693651382692679,2.5196866286025124,4145.844926108374,2300.0,7459.198320934566,0.5765356013051136,2.797060686803877
64619481,38.5,37.5,9.288123102609632,1.1709971261162124,0.5091373440826868,0.651756561172653,1.9915093613566137,2802.342142857143,2312.5,1848.3162863127352,1.1952684170869834,0.2573186405438316
64688528,36.534246575342465,35.0,6.845249431048079,1.337141969324347,1.0907472488194538,0.6470216082083913,2.615380594167377,4955.269503546099,3000.0,6314.784618970935,0.4564869374809564,2.2381973243591586
64754355,35.78021978021978,34.0,7.964926166641398,1.1812696509500484,0.7516715202641295,0.5769287655548124,2.953108828089052,5629.553563218391,2617.0,21334.59724707625,0.9552165687693766,3.14731220163205
64786436,39.45454545454545,37.0,8.90083593730247,1.2662123319175544,1.1496560777946483,0.6394727301978508,2.540044036074882,2170.511052631579,2000.0,1599.9886874121573,0.7314511141062643,1.7362115639029543
64958426,37.794871794871796,37.0,8.736431546537833,1.2326765894008942,1.3120760540213732,0.5074299622199484,2.533246632366116,4258.5526315789475,2500.0,4740.552748574782,0.6975768829458946,1.8050665439414788
64958605,40.64150943396226,39.0,11.227950554600604,1.6022054656090456,1.0439616869767603,0.4933477423412974,2.6245289805887384,5369.473333333333,2466.5,8896.247294720079,0.7268532814895685,2.4681990248584835
65048560,40.14393939393939,39.0,9.959561423678458,1.2932201233426859,1.1324951878079024,0.3046360973492382,2.5358474890627374,4000.20937007874,2500.0,5093.575859659182,0.7337521899041477,2.3148167090982352
65120395,39.16216216216216,39.0,8.101829400798293,1.4604009182021969,0.8640743672698762,0.34254150797197025,2.4842052684109404,5343.60294117647,2508.25,9065.4998138793,0.4174763383027751,2.618555345646012
65207360,40.46666666666667,39.0,9.366687325873228,1.3272133563949486,1.2908638299796633,0.6682484776645385,2.181651680361359,4177.0,3000.0,4100.997192831245,0.8303612680242605,1.2442462007250532
65287361,39.642105263157895,39.5,9.180051745048669,1.3925730946451031,0.9819660828156707,0.3250829733914483,2.5958021077605897,3689.268571428571,2402.0,5569.928997601271,0.595991175451617,1.9701312438214436
65287431,39.42173913043478,39.0,8.256819678182723,1.4309577468222219,0.9643760037298865,0.6281734218447765,2.556475464842645,3055.623853211009,2000.0,4499.416661195239,0.6180370207288101,1.9085914549501939
65326351,36.75949367088607,35.0,8.397519764899783,1.117034190399368,0.9747395188426825,0.6501461619120048,2.487116859217419,3498.9871794871797,2050.0,5053.800327781089,0.6143165716604145,1.8324393560251224
65358513,39.92805755395683,38.0,9.759668195645505,1.5184866364256167,1.1824795047453691,0.44862624151408215,2.5963606647933064,4053.760299625468,2500.0,5667.356251567158,0.7749845847114232,2.1417341848102716
65402850,47.42857142857143,48.0,11.106983360259408,1.1265975867607134,1.573129405893376,0.6905939864775922,2.0557362796383996,9051.115384615385,6000.0,12250.509721075032,0.8799822253334306,1.2662338895461531
65504591,37.436708860759495,36.5,8.193856284995281,1.3694394163484271,1.0632439591640928,0.6335493536465027,2.4570854011973804,3436.8718954248366,2000.0,5816.064310918888,0.6933936389821965,1.7026154877622983
65533546,37.25,36.0,7.823858763899487,1.4163644340708386,0.623848004006291,0.41541297386072823,2.2478254010728036,2136.8617021276596,1456.0,1989.2095729266757,0.6448717108445295,1.9137984994637565
65533571,39.43877551020408,38.0,9.883930858055248,1.2874010171696637,1.04718737298162,0.3717761799434528,2.1060687704645566,3966.9719101123596,2200.0,6302.410852007146,0.626947034936036,1.3169613524135166
65723393,39.08450704225352,39.0,9.495482352711944,1.5743971052132733,1.2015764359661638,0.515631317918759,1.8284815812331336,2697.4833846153842,2100.0,2454.8685148994473,0.3629566377779918,1.6526869839432428
65775397,39.74666666666667,39.0,9.136685157099114,1.3889527592304547,1.0248838740121342,0.45056120886630463,2.231335936856532,3338.818689655172,2500.0,3744.492326559484,0.7039831836158192,1.4728042571174007
65879353,41.08695652173913,41.0,7.057938279244386,1.5102735048262752,0.7904405573632625,0.42646149991423843,1.8823412976008935,1837.909090909091,1500.0,1481.196889039901,0.7775607831718168,1.0299970993044552
65879621,40.0,40.0,7.559289460184544,1.3624474851916286,0.9276173343271816,0.24493002679463532,2.54003630382098,3773.6666666666665,2250.0,5914.6940225976505,0.4850940913022115,2.430791328878232
65914888,41.65573770491803,40.0,10.697172906741358,1.487322763936893,1.082873680725782,0.6438222353741418,3.1595419568465917,4657.45224137931,2721.0,6464.17570938206,0.6210393660530005,3.079009370759269
66190519,39.432432432432435,39.0,9.482636401359755,1.2114157084681916,1.0375612096067788,0.2589660740952965,2.406303485717978,3742.5436893203882,2000.0,5962.988686393168,0.5116993128000829,1.870178955301411
66312363,40.166666666666664,40.0,9.559553204583588,1.3006298312026092,1.0017920231834092,0.6365141682948128,1.645224524243627,2571.6206896551726,2000.0,2095.0721674203746,0.8720070548753093,1.3116229085515019
66359423,37.629629629629626,35.0,10.944433597981524,1.3966130953679046,0.8200547446458375,0.6365141682948128,1.7304276404501973,1289.5084,1200.0,849.8442073486176,0.5718327393983101,0.48439011623800365
66397340,40.26959847036329,39.0,9.464722356741467,1.489765434435553,1.296762079609144,0.45107372998461603,3.481353934573139,10593.20821835231,2700.0,169543.07639569527,0.6416937490323623,3.4867349200241935
66430606,40.82692307692308,41.5,10.054208276756464,1.5664215192261626,0.9387194338401267,0.31654897160944173,2.1607942319782136,5604.62,2500.0,8833.388461388751,0.502262918546141,1.7994121031610677
66473572,41.47826086956522,41.0,9.027708286614747,1.0682622192871591,1.0094933659567715,0.46203690946645704,1.9257443969712393,2770.0195555555556,2000.0,4490.588472970166,0.6314829534437352,1.071516839042379
66704358,38.23529411764706,38.0,9.745949384834947,1.1579266619207924,1.1556398502850593,0.6883336081894993,2.565665565378286,6989.850980392157,2500.0,15022.694518778879,0.7984679975465797,1.9684582161326298
66733398,41.232142857142854,40.0,8.917788293738983,1.4720095279779826,1.1781440809111545,0.6700089798274271,2.4205353613408382,5004.304905660378,2882.0,6386.846774273256,0.7727648344469324,2.456081280583566
66749427,37.52877697841727,37.0,7.447353074273953,1.319446011150855,0.8937802940013694,0.5023906336301536,2.5660316032747925,3222.333903345725,2000.0,4469.9218712132715,0.6396339854502405,1.20715953613729
66919480,37.3915857605178,36.0,8.737071733550046,1.406206134256027,0.9889112385886859,0.2730412500209944,2.6196162926553885,5294.876810631229,2400.0,13668.974334551775,0.6242320886558685,1.8117072157060234
67040425,32.84090909090909,32.0,6.619011314557561,0.989556095718302,0.39915616742559434,0.39830711380528416,2.805753575948847,2770.2180952380954,2500.0,2430.2336247618487,0.7643001603383929,2.875119535919298
67069517,42.11695906432749,41.0,10.448659024209602,1.5551413936155898,1.186941008139921,0.5297061990576545,3.288953675747558,5943.420382165605,3000.0,9906.369519299955,0.6737283103784096,3.359240900783884
67097501,39.30769230769231,36.0,9.894313311060847,1.4105135571148382,0.4293230219306163,0.4293230219306163,1.7782333057997077,2032.6923076923076,2000.0,801.0009763430779,0.4293230219306163,0.0
67138433,43.6875,43.0,7.578203393065316,1.5154125178887332,1.1601862439785164,0.5623351446188083,1.2468296415485096,3259.375,2775.0,2687.081362742855,0.7774621319109288,1.1601862439785164
67170395,38.83125,39.5,8.5687907273023,1.4459514472314592,1.0259739632143599,0.31112915481184916,2.2515593750686977,8834.974025974027,2000.0,60492.07522017876,0.43960047507220695,1.480405156479655
67170401,39.08974358974359,37.5,9.21628414491944,1.5453161907281008,1.3128788707666896,0.4068209613052738,2.1104260558092367,4864.139729729729,2800.0,5758.46690936098,0.7332450964973312,2.0456137727966905
67326352,40.820754716981135,41.0,8.75246595979433,1.3961503716837596,1.164859628850264,0.4076941119463453,2.009824704364564,4841.8095049504955,2810.0,6905.527837517184,0.5455370211575827,2.000722513816289
67326531,38.35294117647059,36.0,8.403430671982932,1.3130105920403288,0.5783252866601273,0.3622105571354489,1.4141754640569788,1980.764705882353,2000.0,919.5738503113661,0.0,0.6598720137848267
67454416,35.96859504132232,34.0,8.715366966869146,1.3466617704547448,1.0693093829055398,0.5544851909551869,3.384060884885207,3777.6703281519863,2500.0,5614.57276117064,0.8290104847655452,3.4569955310943787
67486511,43.2093023255814,43.0,10.37982966080732,1.43278217049957,1.3867188659575744,0.6928767397383337,2.0303629597618325,2557.5,1900.0,3462.8835598068395,0.9888391618996379,1.0686315696846171
67545494,42.806451612903224,43.0,10.57172125637924,1.3652279584234124,1.3085150995390211,0.5341593666871499,1.9338024130463234,4296.796666666666,2000.0,6760.768634510199,0.5950727898218281,1.367965652019649
67613400,39.97435897435897,38.0,8.408915004443607,1.326821635047396,0.7353722677810418,0.569268569218154,2.2286014470813176,3638.4054054054054,2150.0,3777.4006307943464,0.5442256024127341,0.9977601910043429
67768334,39.73986486486486,38.5,9.146078087817544,1.4655006930264558,1.141465682966911,0.3634101014073291,2.80561380228423,4291.466411149826,2500.0,6340.900070884028,0.632865577751126,2.77130055577559
67768354,38.23229461756374,37.0,7.584177578967777,1.4145508392950061,0.9305504914059323,0.6610181679337945,2.4970703634670697,3480.2910089020775,2000.0,7371.658703696118,0.7214836713177122,1.7961717132419497
67768357,34.833333333333336,33.0,9.50497936706659,1.2245157075090085,0.8386257449664973,0.5623351446188083,3.283406497274439,3047.2095,1625.0,6410.532457765041,0.9080806979813202,3.271630217285864
67795351,39.1,36.0,8.482121009016213,1.325527536612122,1.2111045494369184,0.6730116670092565,2.6722268406419643,6014.768115942029,3520.0,8516.519654980804,0.606869303944062,2.630260661673122
67795352,39.69230769230769,39.0,8.75715609118793,1.149121883910029,1.040008778300982,0.6812657296632041,2.516615244311082,5680.355555555556,3000.0,8467.362058772698,0.7966241078852336,2.0351124395868454
67795573,38.297872340425535,36.0,8.919726291416318,1.1539802974486735,0.8064651449910666,0.6929208167159919,2.4499701337083506,11814.34090909091,2750.0,32716.07316513084,0.9306089598495653,2.1208454370383807
67821501,43.370370370370374,42.0,8.302678660195934,1.5189410461044102,0.9547078905567682,0.6365141682948128,1.6749462985741423,2300.25,1550.0,1928.2946791310756,0.6037974141151747,0.6248603116943127
67883465,39.810810810810814,38.0,9.684801643961682,1.4671459798646092,1.1113370216368026,0.6879493076397976,2.5029830964998787,6432.83628318584,2500.0,27587.471325856517,0.8116461627969842,2.2451387391788518
67883489,38.38095238095238,39.0,7.904683312115684,1.2911613275375589,1.062112333215638,0.6920129648318738,2.4149681481074627,4403.282608695652,2500.0,7937.654115741954,0.8589624030002108,2.138059707451542
67883490,40.476190476190474,40.0,8.600712570989597,1.4747838652490086,1.0389367350392102,0.6926879734424749,2.411070962163373,8596.358173515982,4000.0,19681.30011150025,0.8929693852689367,2.362891023528464
67923375,40.642857142857146,41.5,8.117574059154126,1.533209959460743,1.0979187309465577,0.430880930784583,2.158748906510403,4107.518987341772,2581.0,5882.12916243848,0.8130978492721719,1.204982207858017
67923411,38.04545454545455,37.0,7.56858968259938,1.452694572034809,0.8617901450419195,0.39830711380528416,2.200516493092306,2483.809523809524,2308.0,1144.5002236368334,0.48510450039094055,0.6849547610531581
67923417,40.45,39.0,9.766373496956344,1.418609125648467,1.0919529922033042,0.5331638407372986,1.8898787019081116,2566.135135135135,2000.0,2193.268352154967,0.1985152433458725,1.1204991989090336
67950360,39.4,38.0,10.087889632692226,1.3840704898737632,0.9033838556794088,0.6108643020548935,2.4166220638147227,3197.2056666666667,1805.0,3816.678963489416,0.7290788307107906,1.1949822635450136
67950419,38.38461538461539,37.0,8.79205043374767,1.3858118467744587,1.1161895714705599,0.5824922438849603,2.0281049257754225,4825.84,3000.0,5047.954082879235,0.9176763732254465,1.8902265004577803
67978463,38.79012345679013,38.0,9.364448795020875,1.4520663829195277,1.1165639929802802,0.680212177915374,2.3369304161909783,4270.1875,2000.0,6545.7196529125285,0.7996485635130728,1.7661311318989368
68012455,39.99382716049383,41.0,8.462189865014604,1.464892182727437,1.0207031187678286,0.3972699578300042,2.3454650913699018,4254.892405063291,3000.0,5186.540737596158,0.7942213721635043,1.874195788894828
68012514,38.26086956521739,37.0,8.107613522963762,1.3797241186205402,1.2545757713472252,0.6922017029622767,2.7570589754422166,20870.363636363636,3000.0,148853.31350751015,0.5070073036637213,2.348995894355429
68012519,40.82178217821782,40.0,10.07114297347025,1.396156006438066,1.2269888478240603,0.4686802981358279,2.7719887246369614,4677.183673469388,2811.5,8172.114579971594,0.744608321256071,2.4337371631666835
68042500,44.583333333333336,45.0,12.868687087058756,1.3949270548143797,1.3452827860965868,0.6730116670092565,2.244033265773437,5691.836363636364,4000.0,6248.767537041727,1.0259648882391825,2.1434720129069076
68085382,38.82142857142857,37.5,8.357979427219243,0.8799822253334306,1.2164838862406788,0.4692203484415988,1.8700042258563856,2352.75,1925.0,2141.260646770357,0.4904499103768103,1.518311892609403
68206390,35.67400881057269,33.0,9.846700605394897,1.4126327367734954,0.9799844353587367,0.6541245948970325,3.4294941262190775,2658.9414318181816,1725.0,3844.7834527412456,0.9738524520710864,3.4683759877346803
68282506,39.22693726937269,39.0,9.810881460835793,1.4356389094630155,1.071933038335465,0.6205397406478702,2.4961312259350255,3628.5686180422263,2000.0,7882.458386369407,0.9246987148584336,2.687662027513636
68312366,42.142857142857146,41.0,8.574175384052015,1.3690391777047681,0.7963116401738128,0.2573186405438316,2.031759218569271,2604.8592307692306,1970.0,2538.365126600392,0.5091373440826868,0.5091373440826868
68312453,35.36363636363637,35.0,5.436095691177296,0.8983942884435215,0.1357939587515939,0.6365141682948128,0.6415518483235773,3935.0554545454547,3000.0,3572.531303429239,0.5859526183035508,2.4123863316663874
68357348,37.4,38.5,7.422582895603474,1.2706817223249798,0.8953799046713389,0.3250829733914483,1.4828871047126968,3202.3247368421053,1800.0,6579.301147729537,0.3250829733914483,0.5875009311062073
68357389,44.357142857142854,43.0,12.232410560959279,1.277034259466139,1.2963611597910563,0.41011631828840905,2.20478541691352,9540.714285714286,4900.0,13268.549549323661,0.7549967581308245,2.1065773332321154
68401362,37.7093023255814,36.0,7.548846860235585,1.4622809127492837,1.1222137547895892,0.6833803500295891,1.991301100893076,3960.688607594937,2400.0,7118.115243103283,0.6167151983611774,2.1746134645825905
68434329,40.10909090909091,41.0,9.160447844609168,1.3702234317571516,1.1055171078041408,0.6730116670092565,2.4510421159955547,4591.649056603774,2920.0,7381.402459810806,0.807449169550352,1.8932566900932217
68434392,43.608108108108105,41.5,10.543864758377124,1.3381281898873376,0.9975136869540463,0.6927819059876479,2.2663967606469013,6156.760563380281,3500.0,7752.05627368781,0.548190827365547,1.8139215551622017
68530363,38.70666666666666,38.0,9.560297028820772,1.333066615659639,1.0580534173121607,0.5659676430652341,2.5291220205630798,4965.073714285715,3250.0,7284.842985551152,0.7799983066724854,2.4245489456859475
68574334,38.55238095238095,37.0,8.995313614886967,1.4927415639774433,1.0741188687759713,0.5597042517436831,2.6378255048170813,4249.041115537848,2307.0,10561.652444974012,0.7660466379710054,2.196555687892604
