UYEISYERI_ID_MASK,mcc,district_id,degree,betweenness,closeness,eigenvector,mcc_diversity,geo_diversity
96126466,5411,82,325,9.62E-06,0.519348269,0.005935046,2.358861854,2.753698813
96126467,5411,12,266,1.24E-05,0.515641727,0.004669516,2.295607283,2.942792824
96209409,5718,160,1206,0.000215222,0.580632199,0.018563984,2.352553042,2.783871414
96209483,5411,100,473,2.89E-05,0.528723015,0.00786931,2.247369063,2.822755959
96244443,5541,1,666,6.48E-05,0.541468898,0.010708393,2.168249033,3.252073869
96244777,5541,82,1192,0.000250073,0.579622944,0.018999038,2.302381382,3.24049996
96429483,5499,123,120,4.35E-07,0.506839705,0.002381064,2.333308243,1.679439091
96529490,5942,65,801,7.87E-05,0.550685976,0.013302071,2.444296784,2.82013329
96563481,5977,123,710,5.74E-05,0.544461191,0.012765478,2.421343868,2.802248296
96563494,5499,96,366,1.73E-05,0.521911871,0.005735441,2.301798174,2.50408835
96644542,5499,4,496,1.69E-05,0.53014553,0.009238178,2.400574751,2.608913171
96738383,5541,79,1784,0.000723163,0.629355401,0.026754106,2.323199948,3.397028177
96785472,5941,84,621,4.22E-05,0.53844243,0.011198663,2.387228617,3.031795116
96882433,5661,65,525,4.29E-05,0.532163025,0.008111412,2.259621134,2.666975271
96882475,5411,70,475,2.72E-05,0.528787509,0.008018979,2.23038739,2.953059989
96882482,5411,17,350,1.47E-05,0.520908435,0.006500604,2.282509684,2.833794793
96882507,5411,87,238,7.77E-06,0.513930053,0.004129006,2.210934459,2.633516448
97004450,5977,50,684,5.38E-05,0.542621104,0.011320406,2.365979824,2.40456612
97067419,5411,4,690,5.65E-05,0.543028936,0.011107532,2.314696429,2.427846166
97067420,5411,84,679,6.06E-05,0.542349556,0.011970829,2.379097648,3.139274637
97102483,5411,50,425,3.39E-05,0.525709435,0.006941509,2.207496868,2.60362507
97229448,6300,84,1682,0.000618255,0.620260409,0.026707484,2.432227716,3.337841401
97229451,5999,98,149,4.40E-06,0.508444757,0.002399032,1.982743588,2.726865581
97293462,5977,115,820,8.40E-05,0.55208864,0.014502943,2.307002014,2.835470262
97329616,5960,17,1452,0.000354396,0.600415512,0.024099466,2.437166267,3.249897495
97418508,5541,61,1007,0.000175814,0.56555773,0.015996457,2.358012702,2.951558598
97418529,5691,79,624,5.83E-05,0.538643141,0.010425007,2.312605021,3.102549339
97493385,5691,63,1119,0.000227073,0.574020127,0.017028549,2.364152591,2.860406252
97518433,5691,115,1190,0.000181914,0.579390537,0.020604804,2.399866759,3.042245392
97518442,5411,17,348,1.11E-05,0.520783277,0.006505347,2.332037885,2.566770429
97556475,5691,9,1170,0.000200054,0.577922944,0.020087695,2.411018017,3.000105752
97645590,5691,115,1265,0.000211932,0.585257189,0.021614504,2.361846126,3.015133151
97688443,5411,63,798,5.88E-05,0.550546101,0.013689285,2.44490349,2.523385216
97790392,5411,42,2353,0.001621625,0.68602627,0.03241749,2.328696139,3.348056122
97790395,5411,63,2659,0.002126417,0.721057884,0.03677908,2.330612615,3.238298971
97790397,5411,63,872,8.90E-05,0.555769231,0.014222778,2.475358735,2.532577822
97790399,5411,115,1972,0.000808728,0.647014925,0.030503708,2.334938387,3.220800182
97790402,5411,70,3092,0.003334399,0.77688172,0.040620994,2.301782132,3.394723929
97790403,5732,70,615,6.01E-05,0.538041455,0.009899715,2.291643864,3.010200077
97790408,5411,2,2002,0.00098135,0.649925037,0.02915432,2.345962732,3.338219627
97790423,5411,96,1759,0.000732829,0.627260888,0.025698337,2.40378526,3.074001453
97790456,8062,33,922,8.13E-05,0.559427023,0.016968409,2.503985933,2.964977661
97827353,5641,70,2202,0.001146708,0.670015456,0.032034791,2.383639559,3.34100409
97827454,5541,79,971,0.000160075,0.562913907,0.015704878,2.231364314,3.347587586
97827485,5691,115,1835,0.000616208,0.634050022,0.028979234,2.402536007,3.143030725
97893416,5661,160,1368,0.000325789,0.593591675,0.020888667,2.391995378,2.894001312
97893510,5411,100,449,3.38E-05,0.527115759,0.007106631,2.291476983,2.893587039
97992433,5533,63,0,0,0,0,0,0
97992570,5541,50,1141,0.00023879,0.575544344,0.018499455,2.368003936,3.042454663
98066488,5691,81,1162,0.000303187,0.57723036,0.01714801,2.258674718,3.153381901
98115337,5977,123,578,3.75E-05,0.535581913,0.01011754,2.39816441,2.562829356
98115338,5977,63,501,2.27E-05,0.530469897,0.008602096,2.307776291,2.679681255
98115339,5977,61,972,0.000141592,0.562987013,0.016222681,2.38403381,2.86463056
98115409,5411,96,540,4.15E-05,0.533013648,0.008273724,2.366652004,2.477705518
98115423,5411,65,365,2.94E-05,0.521849043,0.005699568,2.259972451,2.528570985
98115424,5411,96,533,2.30E-05,0.532620715,0.008928577,2.408463976,2.370928149
98115452,5941,70,3241,0.003630628,0.798342541,0.04305498,2.335895462,3.403634022
98115490,5411,31,140,4.80E-06,0.507908612,0.002153143,2.086491662,2.681343983
98115492,5411,81,357,1.83E-05,0.521284271,0.006091692,2.233461306,2.85579982
98115511,5691,120,801,7.47E-05,0.55075594,0.013327201,2.415685356,3.059192866
98151532,5691,59,1071,0.00014373,0.570319695,0.018767317,2.414635065,3.020726859
98218424,8062,88,1204,0.000294943,0.580476701,0.018105795,2.355083373,3.160871793
98218484,5661,34,1007,0.000156459,0.56555773,0.016138245,2.384725253,3.047779042
98379351,5812,53,348,1.03E-05,0.520783277,0.006292829,2.296583938,2.852479278
98379482,5411,123,278,5.93E-06,0.516440315,0.005126066,2.263992646,2.455494432
98379483,5411,65,161,3.07E-06,0.509161381,0.002785434,2.262213082,2.471672889
98446480,6300,17,2073,0.001012249,0.656917715,0.031451249,2.386064346,3.380234881
98482428,5732,2,1202,0.000251374,0.580321285,0.018282053,2.383147032,3.119132501
98482541,5691,4,1452,0.000353956,0.600498684,0.021994245,2.423284466,2.829596247
98519437,5691,81,994,0.000122002,0.564600156,0.01690549,2.41215674,3.111061038
98519453,5541,123,2028,0.001111715,0.652566611,0.029251924,2.321077409,3.347612147
98519466,5977,115,1098,0.000199735,0.572352786,0.018061163,2.342606321,2.906898433
98519535,5691,34,685,3.53E-05,0.54275698,0.012540546,2.38521741,2.886486899
98519566,5950,65,865,9.84E-05,0.555413197,0.014216993,2.482578618,2.835569604
98567431,5691,81,1610,0.000509006,0.613848768,0.02431588,2.357728278,3.246673831
98567484,5977,81,1362,0.000258346,0.593023256,0.021968426,2.409566684,3.138962955
98702536,5411,120,374,1.73E-05,0.522352091,0.005549771,2.24312373,2.610303933
98740390,5499,100,29,1.64E-07,0.500924428,0.000434169,1.902503447,1.989397143
98740423,5718,4,1234,0.000185493,0.582896329,0.019999567,2.437393526,2.679753332
98740508,5691,81,2004,0.000914719,0.650119976,0.028960426,2.338554925,3.293660832
98821339,5462,82,54,3.67E-07,0.502550429,0.000993742,2.357121063,1.396265647
98878453,5732,33,0,0,0,0,0,0
98910487,5691,2,1394,0.000288851,0.595630668,0.022333425,2.430389868,3.1658795
98946631,5941,81,1044,0.000150481,0.568300996,0.017127169,2.357938497,3.143781525
99007415,5691,70,2460,0.001524622,0.697842885,0.035460791,2.391203387,3.371772887
99039513,5691,12,1035,0.000155055,0.567631269,0.017485875,2.364671859,3.194560416
99039514,5691,115,1083,0.000179321,0.571221505,0.018072431,2.294950915,3.012174806
99039524,5691,81,1089,0.000146503,0.57167348,0.018627232,2.421246116,3.136942559
99039584,5718,81,1149,0.000186158,0.576232886,0.018456022,2.351436783,3.042256616
99039585,5718,65,953,0.000123214,0.561528497,0.015564377,2.391250662,2.865457585
99039593,5977,34,771,6.40E-05,0.548664726,0.013603447,2.420521578,2.979917787
99123471,5411,61,197,2.59E-06,0.511444077,0.003523546,2.292157208,2.201873847
99229382,5691,81,982,0.000115334,0.563719116,0.01665341,2.414232133,3.029082561
99229515,5941,81,982,0.000120577,0.563719116,0.016279531,2.420958819,2.976735203
99229551,5945,81,944,0.000114705,0.561019801,0.015772582,2.432947653,3.078614699
99229565,5691,81,1122,0.000166112,0.574172185,0.018603817,2.360360162,3.19710902
99229594,5541,9,1937,0.00092897,0.643843755,0.029362275,2.34539814,3.271807615
99229598,5691,81,1042,0.000141877,0.568152031,0.017281248,2.340953866,3.078749197
99263336,5977,121,748,7.02E-05,0.547072186,0.012546829,2.455521583,2.960949086
99263450,5691,50,816,5.87E-05,0.551807536,0.013574299,2.421960443,2.460096186
99263506,5411,9,394,1.88E-05,0.523613963,0.007120402,2.301235464,2.657170104
99263573,7523,65,2249,0.001054211,0.674918262,0.034144303,2.467684859,3.222062341
99263574,7523,65,2108,0.000914965,0.660420475,0.032359048,2.465195914,3.176781377
99302428,5691,50,912,8.88E-05,0.558634021,0.015221142,2.37790291,2.555146466
99334400,5941,81,1158,0.000173771,0.576923077,0.018731248,2.422039761,3.070698155
99334438,5960,17,4309,0.012134413,0.994038065,0.049383785,2.187885632,3.436243371
99394379,5411,59,699,5.83E-05,0.543710021,0.012719511,2.350958041,2.981309072
99394542,5691,50,1246,0.000214782,0.583759763,0.019647891,2.403963867,2.713837755
99394543,5942,63,706,4.00E-05,0.544051205,0.012141552,2.390044982,2.423239355
99394582,5977,50,802,4.83E-05,0.550825921,0.013667902,2.409914391,2.418388389
99394598,5411,61,246,6.00E-06,0.514234875,0.004334645,2.41211505,2.45059729
99428508,5945,50,834,6.70E-05,0.553074764,0.014477722,2.408279523,2.635933338
99428510,5977,50,945,8.13E-05,0.561019801,0.015952387,2.400247398,2.536608219
99501455,5411,65,582,5.82E-05,0.535912968,0.009392947,2.388331637,2.894062995
99543397,5718,50,810,5.93E-05,0.551316291,0.013510562,2.354813626,2.493746799
99543399,5411,121,858,8.46E-05,0.554773483,0.014193483,2.375637667,2.964474773
99576411,5411,2,328,1.21E-05,0.519472738,0.005925231,2.326159853,2.876713806
99576519,5691,70,823,6.07E-05,0.552299656,0.014808342,2.456272532,2.960646939
99612513,5977,17,1089,0.000213586,0.57167348,0.018573881,2.379289542,3.028290365
99612624,5045,123,0,0,0,0,0,0
99653526,5661,79,425,2.34E-05,0.525645689,0.007458503,2.304952205,2.982390006
99653577,7011,65,1436,0.000290635,0.599170698,0.023826459,2.442949059,3.037829764
99653578,7011,65,1117,0.000149036,0.573792191,0.019626351,2.448145061,3.051832355
99788365,5411,98,276,1.34E-05,0.516194332,0.004560469,2.36167371,2.907483984
99788436,5411,70,488,2.77E-05,0.529692082,0.008305613,2.399434186,2.814697064
99896435,5411,34,438,1.99E-05,0.526411658,0.007695998,2.313915321,2.808297041
99896565,5977,9,686,4.64E-05,0.54275698,0.012481551,2.29518533,2.720864022
99930389,5411,86,223,4.34E-06,0.513017751,0.004162793,2.183905754,2.714107445
100034420,5411,96,430,2.03E-05,0.525900764,0.007229036,2.468371813,2.690359174
100034452,5411,123,418,2.10E-05,0.525136281,0.007265539,2.397629207,2.403608488
100034480,5411,70,270,6.44E-06,0.515948584,0.004703456,2.373131733,2.42447255
100034490,5411,123,635,6.07E-05,0.539380366,0.010782255,2.363830621,2.882033974
100119546,5411,160,422,2.31E-05,0.525454545,0.007201618,2.21715975,2.574115246
100208526,5411,34,439,2.03E-05,0.526539536,0.007524913,2.379228365,2.691395241
100208609,5691,115,0,0,0,0,0,0
100244434,5411,77,326,1.82E-05,0.519348269,0.005640941,2.225905416,2.866979409
100244443,5411,121,245,4.45E-06,0.514356906,0.004243276,2.379874251,2.532162518
100244488,5411,160,386,1.30E-05,0.523045367,0.006704401,2.383108911,2.45334734
100297477,5691,70,1330,0.000247013,0.590438573,0.021880933,2.468123854,3.207672075
100329421,5941,63,564,3.24E-05,0.534723079,0.009124223,2.410711267,2.351700006
100329427,5691,50,901,9.46E-05,0.557843263,0.015175955,2.386590714,2.658200444
100392470,5411,38,13,3.14E-09,0.498333142,0.000157169,1.484457536,1.285293024
100537504,5691,65,789,0.000113077,0.549917544,0.012313451,2.298497291,2.848996543
100579368,5411,1,391,1.89E-05,0.523424294,0.006643907,2.367092828,2.958794427
100579375,5411,82,424,2.12E-05,0.525518245,0.007245842,2.324695177,2.784912626
100579376,5411,70,362,1.64E-05,0.521597882,0.006041369,2.389713285,2.790100139
100579377,5411,123,410,1.33E-05,0.524691358,0.007448701,2.331268012,2.485440148
100579380,5411,82,531,3.67E-05,0.532489866,0.009281857,2.510109425,2.950269732
100579382,5411,82,261,5.43E-06,0.515335235,0.005037736,2.397230142,2.681109385
100579383,5411,121,440,1.80E-05,0.526539536,0.007499883,2.372675306,2.878511773
100579384,5411,42,305,9.74E-06,0.518044933,0.004756452,2.276682036,2.585343232
100579386,5411,34,643,7.15E-05,0.539917798,0.010484719,2.245129043,2.934177196
100579388,5411,121,517,3.72E-05,0.53157572,0.008671473,2.373346072,2.854496361
100579389,5411,100,711,4.71E-05,0.54459799,0.013073745,2.548919766,2.978159988
100579391,5411,121,383,1.84E-05,0.522982266,0.006275823,2.2787441,2.7963822
100579393,5411,121,693,4.99E-05,0.543301166,0.011802178,2.397941876,2.924547064
100603491,5814,4,984,0.000128261,0.563792431,0.01526316,2.421830992,2.597609526
100647599,5732,33,0,0,0,0,0,0
100686535,5691,70,1032,0.000125875,0.567408377,0.017806032,2.373890569,3.109356941
100724535,5977,4,1691,0.000478716,0.621060172,0.025643741,2.442539508,2.83548522
100825430,5541,31,2039,0.000952385,0.65355043,0.031072478,2.369827415,3.385422761
100825503,5411,160,218,2.12E-06,0.512471923,0.003762661,2.312447447,2.193176931
100863554,5411,59,34,1.30E-08,0.501678047,0.000747285,2.32314774,1.217773745
100899358,5641,63,0,0,0,0,0,0
100937533,5977,160,713,4.02E-05,0.54459799,0.011815507,2.430131438,2.460461947
101033456,7299,17,0,0,0,0,0,0
101145484,5541,17,1293,0.000258671,0.587477978,0.021490218,2.383231487,3.274290747
101188430,5541,100,1852,0.000810339,0.635723713,0.027878908,2.380719663,3.349238057
101222465,5812,17,582,3.93E-05,0.535846724,0.010690985,2.411003504,2.835300474
101284448,5541,160,1026,0.000205857,0.567037279,0.016002027,2.318106368,3.071881607
101321412,5411,84,411,2.04E-05,0.524818402,0.007396941,2.315099615,2.942652104
101358388,5411,9,386,2.26E-05,0.523171615,0.006761835,2.28782853,2.774677503
101358394,5411,38,474,2.44E-05,0.528787509,0.007860354,2.252444289,2.536432886
101402396,5411,121,553,3.70E-05,0.53393275,0.008736237,2.318275246,2.737756674
101402536,5541,42,693,9.82E-05,0.543233083,0.010152996,2.097985057,3.183178431
101434602,5499,115,508,3.70E-05,0.531054759,0.008817187,2.331065567,2.88071502
101434603,5499,123,393,2.01E-05,0.523613963,0.006781829,2.166848598,2.695408707
101434604,5499,123,267,5.72E-06,0.515825797,0.005119648,2.279214122,2.314535194
101434608,5499,12,199,4.82E-06,0.511564786,0.003514373,2.225630784,2.646311521
101554416,5411,1,257,7.86E-06,0.515090304,0.004534831,2.113669335,2.900914148
101554417,5941,81,990,0.000128498,0.56430617,0.0159236,2.353180056,3.062121388
101691448,5691,4,1293,0.000188804,0.587477978,0.021541874,2.404140299,2.818802395
101691473,5943,50,1040,0.000132687,0.568003145,0.0174367,2.439408917,2.704685738
101790368,5912,4,657,3.23E-05,0.540860886,0.011503309,2.493791375,2.484193528
101790390,5411,63,477,2.22E-05,0.529045643,0.007953061,2.386956451,2.253852544
101825394,5541,2,894,0.000124166,0.557341219,0.01406649,2.182077848,3.201075297
101825423,5691,17,1042,0.000225549,0.568152031,0.016573156,2.24303576,3.144062325
101825425,5691,115,1043,0.000180976,0.568226504,0.016646277,2.276266925,2.873134774
101864511,5691,70,1695,0.0006711,0.621327218,0.02465903,2.340955753,3.333575322
101897519,5541,61,860,9.23E-05,0.554986557,0.014055925,2.315369575,2.798774821
101946477,5411,61,482,2.49E-05,0.529304029,0.008207198,2.395170934,2.498067321
101946503,5641,100,401,2.06E-05,0.52405706,0.006327873,2.310145377,2.632549793
101984379,5411,121,473,2.45E-05,0.528723015,0.007772065,2.347050082,2.770551074
101984447,5499,61,378,1.55E-05,0.522666988,0.006365247,2.280693443,2.428013733
102159439,5541,96,775,8.90E-05,0.549012158,0.012291444,2.339332347,2.942802588
102196395,5691,81,1744,0.000548762,0.62581204,0.027037335,2.37945867,3.264193848
102231387,5411,77,342,1.42E-05,0.520158387,0.006099915,2.356269984,2.949299798
102305359,5691,34,1103,0.00017379,0.572806554,0.017258489,2.291497944,3.018828468
102364418,5814,4,710,3.76E-05,0.544392817,0.012884608,2.469741166,2.618646331
102435518,5691,4,890,7.36E-05,0.557054742,0.01531342,2.426927028,2.747989087
102699351,5411,100,449,1.96E-05,0.527179861,0.007738125,2.371593984,2.837456254
102868513,5411,82,393,1.84E-05,0.523550725,0.00667062,2.336911168,2.799208446
102868546,5411,79,383,1.71E-05,0.522982266,0.006662427,2.295773516,2.897343972
102903389,5411,50,515,2.55E-05,0.531445384,0.008882404,2.356458858,2.468099625
102903390,5411,4,447,2.34E-05,0.5269876,0.007705643,2.30030802,2.581597609
102903392,5411,4,446,1.07E-05,0.526923544,0.008162238,2.523713431,2.421746927
102903393,5411,61,360,1.54E-05,0.52153513,0.006397726,2.316540774,2.505211071
102903417,5541,65,815,9.91E-05,0.551877785,0.012963786,2.263054507,2.8727391
102903453,5411,50,531,2.89E-05,0.532489866,0.009014968,2.388100958,2.422055614
102903455,5411,63,362,1.16E-05,0.521597882,0.005988317,2.300908027,2.156891157
102903457,5411,63,645,5.24E-05,0.539985052,0.010583889,2.389294374,2.639696463
102974400,5411,96,240,8.47E-06,0.514051939,0.003776771,2.203770828,2.241175466
102974404,6300,115,277,8.81E-06,0.516317294,0.0054011,2.324661624,2.895515433
102974405,6300,115,866,9.75E-05,0.555342045,0.015531352,2.379471318,3.146944665
103004590,5691,115,914,9.92E-05,0.558778036,0.016209619,2.355353799,2.865622072
103060411,5541,34,1141,0.00023003,0.575620767,0.01861814,2.369346082,3.22197307
103060426,5691,77,511,5.36E-05,0.531184904,0.008153067,2.136847162,3.053375949
103094501,5411,79,134,2.00E-06,0.507611241,0.002332722,2.119510573,2.435743167
103094529,5691,81,748,6.00E-05,0.547072186,0.012927672,2.29239855,3.001610278
103135396,5411,53,540,3.43E-05,0.533079193,0.009130536,2.313117851,3.099604357
103135463,5411,31,133,2.87E-06,0.507432986,0.002029928,2.104785398,2.856496594
103181394,5691,33,1078,0.000144263,0.570845404,0.018768027,2.344213433,3.007782586
103212398,5812,4,932,7.92E-05,0.560077519,0.016214886,2.422990851,2.725179915
103212425,5462,63,907,0.000102035,0.558202421,0.015031003,2.441944451,2.831255103
103212431,5411,63,696,4.10E-05,0.543437382,0.011997598,2.428303021,2.420126119
103212446,5691,115,856,8.33E-05,0.554631525,0.015255294,2.363787221,2.918791845
103212447,5691,82,786,6.23E-05,0.549708344,0.014327291,2.342726536,2.919495812
103212449,5691,65,935,0.00016034,0.560367115,0.014691475,2.381567119,2.868658171
103212499,5661,120,734,8.48E-05,0.546107332,0.011359713,2.422613269,3.013109355
103243385,5411,88,265,9.04E-06,0.515457788,0.004067974,2.216046433,2.631310778
103304616,5691,1,730,7.25E-05,0.545832284,0.012166302,2.371217841,3.171753882
103304617,5691,120,1183,0.000249895,0.578848979,0.018496602,2.404897407,3.226403546
103304618,5691,61,1290,0.000338884,0.587318791,0.020003095,2.339124032,2.974595208
103338344,5541,121,1526,0.000482248,0.606633081,0.022368549,2.318535821,3.216340304
103338443,5691,120,955,0.000145874,0.561746793,0.015152974,2.391284625,3.155852589
103338466,5499,115,613,5.26E-05,0.537907929,0.010439272,2.333998136,2.484285465
103338482,5499,84,1119,0.000276134,0.573944128,0.017951391,2.386355772,3.309279612
103338490,5691,160,755,5.49E-05,0.547555892,0.012618571,2.430837479,2.63414249
103410399,5732,60,600,5.05E-05,0.537041625,0.009778528,2.434258582,3.0073879
103410514,5691,63,764,6.92E-05,0.548179059,0.012315764,2.322889528,2.642129707
103457366,5661,120,634,5.81E-05,0.539313262,0.009858247,2.379426037,3.000093258
103494339,5411,77,233,7.46E-06,0.513625592,0.004045437,2.042444742,2.829690574
103535463,5941,50,819,5.57E-05,0.552018337,0.014084959,2.353932944,2.500068247
103535479,5411,1,343,1.15E-05,0.520470645,0.005718921,2.226431195,2.940364965
103614483,5411,86,312,7.90E-06,0.51854067,0.005547961,2.413068051,2.629799266
103843359,5812,50,1012,0.000104468,0.565926893,0.017228427,2.378050933,2.66902213
103843403,5411,160,444,2.15E-05,0.52673147,0.007202277,2.406163834,2.366182537
103843421,5411,96,613,4.77E-05,0.537974684,0.009887991,2.472761315,2.57514277
103843422,5411,115,650,4.60E-05,0.54038893,0.011947588,2.39819214,2.917607477
103843423,5499,59,750,5.86E-05,0.547279384,0.01240877,2.386650394,2.473343579
103843433,5691,115,1195,0.00019198,0.579777986,0.020687674,2.392860554,3.03444051
103892427,5541,160,997,0.000161222,0.564894449,0.015545515,2.360860085,2.789509485
103979227,5541,86,801,9.07E-05,0.55075594,0.013350687,2.2539622,3.257902697
104019496,5977,120,814,9.99E-05,0.551667091,0.012962623,2.392824075,3.066202888
104055373,5411,50,113,1.13E-06,0.506306938,0.002249837,1.933265649,2.82428823
104127366,5411,100,318,1.12E-05,0.518850987,0.005288487,2.286632526,2.843077436
104171392,5411,17,303,1.07E-05,0.517983033,0.005695272,2.474147699,2.58412208
104171454,5411,96,526,3.13E-05,0.532097705,0.008829038,2.296804941,2.728452347
104209468,5411,50,388,1.91E-05,0.523297924,0.006665498,2.313409532,2.465695757
104284368,5691,42,1051,0.000213096,0.568822989,0.015032346,2.30612757,3.032802321
104284369,5691,120,787,0.000100114,0.54977806,0.011963204,2.340168634,3.062065643
104310358,5691,63,1477,0.000479715,0.602669262,0.022133547,2.337997528,3.002399293
104310389,5411,65,161,3.14E-06,0.509281015,0.002630113,2.107283463,2.08771785
104310401,5411,123,44,1.45E-07,0.497133028,0.000708988,1.751084193,1.75697372
104310463,5411,34,920,0.000116054,0.559210526,0.015389025,2.420175241,3.06883531
104351365,5732,115,0,0,0,0,0,0
104393488,5499,50,245,5.73E-06,0.514356906,0.004465166,2.286593922,2.228353891
104443429,5691,70,2719,0.001957421,0.728204267,0.038241435,2.395669689,3.365160025
104548424,5691,50,958,0.000105323,0.561965258,0.015483004,2.324686684,2.589468742
104548437,5691,120,1362,0.000331121,0.593023256,0.021358538,2.413694606,3.122781093
104585390,5411,63,532,4.24E-05,0.532489866,0.008769398,2.278152504,2.545650508
104585528,5641,42,1152,0.000223109,0.576462766,0.017467669,2.407557538,3.13236977
104634354,5691,4,1056,0.000142448,0.569121701,0.017093799,2.404295769,2.792724366
104634556,5977,42,958,0.000141911,0.561965258,0.014902839,2.341496667,3.047870958
104680397,5411,38,769,6.82E-05,0.548525876,0.013322701,2.454626296,2.80069191
104777445,5691,38,754,8.81E-05,0.547486739,0.012236214,2.368033143,2.897971222
104854458,5691,42,1264,0.000303979,0.585178186,0.01904366,2.310478104,3.197691955
104854471,5661,70,1036,0.000126867,0.567705605,0.017297617,2.400223431,3.141651625
104974352,5977,82,428,1.95E-05,0.525709435,0.007482259,2.482058403,2.939487726
104974402,5411,63,233,5.42E-06,0.513625592,0.004036198,2.300290661,2.57855564
104974403,5411,12,256,9.00E-06,0.515029108,0.004453136,2.406128783,2.791964068
104974529,4722,121,0,0,0,0,0,0
105015743,5814,42,738,8.82E-05,0.546382657,0.011131241,2.406712276,2.942591255
105068448,5691,63,608,5.48E-05,0.537574405,0.009470654,2.220210857,2.612573577
105118381,5977,70,359,9.95E-06,0.52140967,0.006703035,2.470814374,2.870119273
105118485,5691,88,980,0.000140468,0.563572543,0.015658683,2.431000385,3.081909208
105118535,5732,42,727,8.70E-05,0.54562618,0.011020819,2.297549414,2.912805141
105158788,5691,34,1138,0.000187342,0.575391558,0.018302005,2.356385242,3.162010042
105203359,5411,77,82,1.05E-06,0.504304328,0.001231678,1.729300097,2.445957701
105203477,8062,4,1325,0.000211891,0.59003675,0.021461498,2.444231335,2.757306877
105243413,5499,81,252,6.49E-06,0.514784467,0.004393238,2.233549446,2.739419081
105243431,5691,42,633,5.62E-05,0.539246175,0.009602676,2.340364486,2.860182238
105243433,5691,120,1818,0.000880356,0.632477385,0.025389089,2.325481839,3.264160353
105243781,5411,34,899,0.000122448,0.55769973,0.014811799,2.322980312,3.096813225
105315418,5641,4,1349,0.000239791,0.592051352,0.021755727,2.448546346,2.855549195
105315451,5941,88,618,4.56E-05,0.538241867,0.009855281,2.296138564,2.855994506
105315458,5691,42,912,0.000113984,0.558634021,0.014789031,2.417619889,3.051142508
105361423,5661,120,1062,0.000232386,0.569645204,0.015352077,2.398173566,3.109691646
105400350,5945,65,921,0.000127338,0.559282673,0.014778987,2.502159244,2.889257811
105400351,5945,120,964,0.000147102,0.562329744,0.014904053,2.396408937,3.093432925
105449373,5942,42,799,8.43E-05,0.550616029,0.012902178,2.476910045,3.029409342
105449374,5718,42,635,4.71E-05,0.539380366,0.010180953,2.409281319,2.916483629
105449405,5541,50,1369,0.000333504,0.593672966,0.021380826,2.330173746,2.972132952
105449422,5691,120,704,6.60E-05,0.544051205,0.011321111,2.482352749,2.87268576
105449474,5691,115,718,5.94E-05,0.545008801,0.01286476,2.47996862,2.718079638
105449498,5541,12,860,0.000106291,0.554986557,0.014362265,2.25652693,3.191354436
105509490,5661,115,1459,0.000455786,0.601081531,0.022749539,2.302718064,3.102660529
105600544,6363,17,1139,0.000211751,0.575467941,0.019411245,2.372998042,3.276460107
105600602,5411,96,340,1.45E-05,0.520220809,0.005197788,2.20768697,2.431079847
105644343,5691,115,1998,0.000862945,0.649632849,0.030490132,2.392107355,3.243748615
105644610,5732,60,277,9.78E-06,0.516317294,0.004011475,2.139764744,2.429708485
105683458,5411,63,798,5.42E-05,0.550546101,0.013927714,2.442156836,2.714540047
105683637,5411,15,324,1.29E-05,0.519223859,0.005457946,2.391567293,2.991859491
105797439,5691,81,732,5.83E-05,0.545969773,0.012640011,2.286647737,3.017923468
105797445,5411,38,291,1.71E-05,0.517179671,0.00486059,2.112996664,2.980192163
105797500,5691,115,1533,0.000378759,0.607227903,0.025205928,2.426899044,3.136699813
105797502,5691,65,1665,0.000579762,0.618843683,0.025342529,2.41922257,3.115682821
105797545,5814,121,703,4.56E-05,0.543982934,0.01225751,2.39019962,2.979917237
105797621,5691,50,767,5.86E-05,0.548456478,0.013190218,2.387391562,2.560116242
105834396,5732,17,1634,0.000609485,0.615942029,0.025786011,2.42750439,3.213160701
105834434,5691,50,1430,0.000409592,0.598674216,0.021318498,2.36417104,2.811906396
105834435,5691,2,1402,0.000399715,0.596286107,0.021215328,2.338577661,3.284411169
105834690,5411,70,371,1.52E-05,0.522163334,0.00649189,2.44987195,2.805208932
105834913,5912,160,1016,0.000153328,0.566296538,0.016043319,2.412336979,2.814100647
105834946,5541,141,886,0.000119798,0.556911614,0.014391519,2.30162312,2.981661718
105878421,5541,88,881,0.000132147,0.556339836,0.013716284,2.346551255,3.133713843
105878522,5641,65,925,0.000126509,0.559499226,0.01498903,2.442458823,2.882297225
105984346,5691,59,2418,0.001301607,0.693267232,0.036308577,2.445116981,3.257741885
106119336,5411,38,193,7.76E-06,0.511082292,0.003071071,2.121721151,2.846295725
106119414,5541,65,272,1.01E-05,0.516071429,0.004425535,2.228475509,2.460255423
106208357,5411,88,1796,0.000870522,0.630453752,0.025435258,2.33496218,3.289372997
106208381,5411,120,500,2.81E-05,0.530404992,0.007946273,2.3450005,2.954416706
106319446,5691,17,1198,0.000201807,0.580010704,0.020669371,2.379191052,3.094083759
106319512,5691,88,1095,0.000248505,0.572126171,0.01614207,2.300408183,3.194533885
106509388,5977,50,1217,0.00018385,0.581488934,0.019838786,2.449658176,2.762945016
106543373,5411,81,516,3.12E-05,0.531510544,0.008839312,2.371631121,2.758793355
106543374,5411,81,395,2.86E-05,0.523677217,0.006242702,2.12446892,2.82158666
