merchant_id,degree,betweenness,closeness,eigenvector, mcc_diversity, geo_diversity,Shopping,TrvlDest,TrnsHub,AutoSvc,Business,CommSvc,EduInst,Entrtn,FinInst,Hospital,MajHwys,MiscCategory,Parking,ParkRec,RailRds,Restaurant,SecHwys,POI_sum,POI_diversity
95525386,610,9.56E-05,0.520488941,0.003518095,2.17620114,3.140442645,54,0,0,4,0,2,0,0,0,1,0,1,0,1,0,6,37,106,1.204088812
95525423,1220,0.000287366,0.536091127,0.012798613,2.371386152,3.006821688,191,3,0,0,1,4,7,1,11,6,0,0,2,2,0,17,20,265,1.150952936
95590498,827,0.000128272,0.527863046,0.004997589,2.459946607,2.717450953,113,0,0,2,0,2,2,2,22,3,0,1,0,1,0,18,69,235,1.394824611
95590528,366,5.35E-05,0.516102967,0.001293941,2.203448993,2.744108776,22,0,0,6,0,3,1,0,0,0,0,4,0,1,0,3,45,85,1.358061209
95630371,724,0.000188077,0.52917505,0.003321287,2.266120537,3.140650728,17,0,0,4,2,0,0,0,0,0,22,0,1,0,0,1,47,94,1.308656805
95630462,181,1.31E-05,0.508357021,0.000693538,2.277476249,3.067467649,50,0,0,16,1,3,0,2,2,5,0,0,1,0,0,7,36,123,1.586930389
95667416,589,9.16E-05,0.520731423,0.002947953,2.342678944,2.765374899,305,2,0,1,8,5,0,5,38,6,0,0,3,2,0,63,34,472,1.255737449
95948469,246,3.02E-05,0.510504681,0.000862309,2.027841035,2.787858596,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,22,78,0.874000188
95993497,321,3.54E-05,0.511848884,0.001420602,2.15479568,2.7699312,5,0,0,0,0,3,2,0,0,0,0,0,0,0,0,2,13,25,1.320477553
95993529,677,0.000104839,0.522374109,0.004636668,2.418194078,2.966063643,87,0,0,2,0,3,3,1,7,4,0,2,0,3,0,12,23,147,1.437399247
96093199,362,3.20E-05,0.513376966,0.00171954,2.343290259,2.698667356,103,0,0,1,0,4,2,0,5,1,0,0,0,4,0,9,27,156,1.160987154
96093200,452,5.67E-05,0.516580012,0.001965307,2.480905995,2.943116484,187,0,0,1,5,2,0,1,17,8,0,0,0,0,0,28,18,267,1.101183593
96093201,170,1.25E-05,0.506170044,0.000539471,2.20641916,2.486270663,28,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,18,49,0.925934218
96126461,473,5.88E-05,0.516639704,0.002825496,2.485822307,2.876892631,4,0,0,1,0,0,0,0,2,0,39,0,1,0,0,0,61,108,0.973115656
96126466,337,3.02E-05,0.512729358,0.001633614,2.355316684,2.809370913,11,0,0,1,0,2,2,0,0,0,0,1,0,1,0,4,23,45,1.433085131
96126467,270,3.19E-05,0.511907488,0.001126132,2.312625713,2.976302313,213,0,0,0,0,5,2,2,16,8,0,0,3,0,0,32,47,328,1.192622497
96209409,1241,0.000224475,0.531755471,0.013392491,2.377211136,2.833796963,90,0,0,0,0,0,0,1,6,0,0,1,0,1,0,23,26,148,1.12856157
96209483,495,6.57E-05,0.517836461,0.003771486,2.237562867,2.879120421,112,0,0,0,0,1,0,1,7,0,0,0,0,1,0,23,39,184,1.100324259
96244443,691,0.000132095,0.525628968,0.003305936,2.155649608,3.290021706,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,0.325082973
96244777,1240,0.000297,0.536026855,0.014438094,2.310080049,3.27888278,102,0,0,4,0,8,0,0,13,0,0,1,0,2,0,14,53,197,1.343960852
96429483,125,4.23E-06,0.504172305,0.000426838,2.365026242,1.780205675,143,0,0,0,1,4,2,0,4,7,0,0,3,1,0,18,26,209,1.151818267
96529490,827,0.000160529,0.52811245,0.004556237,2.457824565,2.871180313,6,0,0,4,0,1,0,0,2,0,0,1,0,1,0,3,32,50,1.274394718
96529495,0,0,0,0,0,0,5,1,0,0,7,0,11,2,7,0,0,0,3,1,0,4,19,60,1.96370408
96563481,725,0.000122628,0.526495525,0.003544428,2.443164703,2.844981873,154,1,0,9,1,5,1,1,33,4,0,0,3,0,0,35,20,267,1.422115688
96563494,374,4.31E-05,0.513494889,0.001992914,2.288882158,2.553926931,4,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,7,14,1.170997126
96644542,501,6.22E-05,0.520428355,0.002069629,2.421567214,2.638785908,19,0,6,7,3,0,0,0,8,2,34,1,1,0,0,8,91,180,1.589323866
96738383,1844,0.000873454,0.555887107,0.01598642,2.321978953,3.429952406,8,0,0,5,0,0,0,0,0,2,9,0,0,0,0,1,51,76,1.089060383
96785472,634,0.000111851,0.526309594,0.002500429,2.39609231,3.069625963,167,6,0,2,1,5,10,2,17,2,0,0,3,4,0,29,36,284,1.478723009
96882433,558,8.02E-05,0.519038774,0.003902559,2.339466648,2.733844948,61,0,0,1,0,0,0,2,0,0,35,0,0,0,0,15,28,142,1.360691413
96882475,493,6.76E-05,0.51843692,0.003342499,2.232170238,3.001933659,17,1,0,0,0,0,1,0,0,2,0,0,0,3,0,6,44,74,1.194583218
96882482,356,4.65E-05,0.515924302,0.001251619,2.283288256,2.871562801,31,0,0,1,0,2,0,0,0,2,0,0,0,2,0,2,34,74,1.170348355
96882507,257,3.25E-05,0.512083381,0.000810652,2.292493239,2.702508589,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,3,1.098612289
97004450,691,9.94E-05,0.521825397,0.003682413,2.36668031,2.43680645,115,0,1,0,0,4,6,0,8,2,0,0,1,1,2,10,12,162,1.172684108
97067419,714,0.000132931,0.52556718,0.004207136,2.320630147,2.493324643,32,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,21,60,1.046249401
97067420,691,0.000147219,0.528424536,0.003115403,2.397950883,3.17236103,127,5,0,10,0,7,0,1,5,9,0,0,6,1,0,23,43,237,1.534191318
97102483,431,9.29E-05,0.517476852,0.001564329,2.203068763,2.640707165,137,1,0,3,5,6,2,2,14,1,0,0,3,4,0,21,43,242,1.479194123
97141349,251,2.80E-05,0.510271627,0.001200475,2.149095697,2.919581222,44,0,0,15,1,6,1,0,0,2,0,0,3,1,0,6,18,97,1.633112696
97229448,1734,0.001069213,0.567313793,0.013402627,2.45400643,3.37244673,61,1,4,2,0,2,0,0,0,0,0,0,4,0,2,2,15,93,1.22056088
97229451,155,1.77E-05,0.504684502,0.000821931,1.98192034,2.785131021,160,1,0,0,1,4,2,0,15,3,0,0,4,0,0,30,18,238,1.176120831
97293462,838,0.000191024,0.532896305,0.003354847,2.329888369,2.878308511,93,7,0,9,6,7,2,9,16,5,0,2,2,2,0,17,46,223,1.903534947
97329414,46,5.27E-06,0.493378945,0.000124922,1.823764788,2.023978188,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,37,0.28140184
97329616,1487,0.000680546,0.557898677,0.013250389,2.447829945,3.284907105,20,1,1,0,9,10,5,5,6,0,0,0,3,2,0,20,25,107,2.10620149
97418508,1037,0.000269652,0.533914497,0.007580724,2.351429033,2.997172626,3,0,0,0,0,0,5,0,0,0,0,0,1,0,0,2,15,26,1.206170622
97418529,647,0.000110517,0.523904382,0.004653838,2.323290476,3.145787702,187,0,0,0,2,5,2,7,11,1,0,0,4,2,0,22,12,255,1.095033764
97493385,1158,0.000262712,0.532705826,0.012156269,2.379371472,2.911377369,340,2,0,2,5,5,1,1,33,3,0,1,0,0,0,40,31,464,1.024802988
97518433,1215,0.000258325,0.537057057,0.00804672,2.41821668,3.079920676,292,2,4,3,5,2,2,2,26,5,16,0,7,1,0,76,19,462,1.339318016
97518442,359,3.89E-05,0.515210878,0.001307087,2.326963812,2.625085057,12,0,0,5,0,3,0,0,0,0,0,3,0,0,0,5,13,41,1.619687328
97556475,1200,0.000281116,0.538869471,0.008310167,2.424614175,3.042009957,13,0,0,2,3,0,1,0,0,1,0,0,1,0,0,4,12,37,1.627390072
97645590,1283,0.000293131,0.537767621,0.008495921,2.380483037,3.046621277,288,2,4,3,4,3,2,2,26,5,18,0,8,1,0,75,19,460,1.361771266
97688443,828,0.000122022,0.526867782,0.006533849,2.470335175,2.587736367,37,0,1,6,0,2,0,0,0,0,0,0,0,0,0,21,44,111,1.32052003
97790392,2440,0.000753277,0.546643844,0.056756448,2.338418839,3.3825618,62,0,0,3,0,2,0,0,0,5,0,0,0,0,0,5,15,92,1.073097324
97790395,2755,0.000836103,0.547313013,0.076274403,2.352315783,3.276660526,4,0,0,0,8,0,0,0,0,0,12,0,0,1,0,1,29,55,1.286402846
97790397,889,0.000154972,0.528799527,0.006059431,2.471498093,2.578752867,4,0,0,0,8,0,0,0,0,0,12,0,0,1,0,1,29,55,1.286402846
97790399,2038,0.000819226,0.557272841,0.020492843,2.352313301,3.259431856,50,1,0,4,10,0,0,2,12,8,0,6,4,2,0,11,57,167,1.845384926
97790402,3193,0.000988516,0.545310404,0.097863175,2.316982958,3.427712194,48,0,0,2,0,0,0,0,6,0,27,0,2,0,0,5,3,93,1.310326204
97790403,642,0.000141209,0.524703673,0.004051674,2.331671443,3.058027178,48,0,0,2,0,0,0,0,6,0,27,0,2,0,0,5,3,93,1.310326204
97790408,2072,0.000764145,0.551362683,0.031551453,2.357184523,3.373100348,36,1,0,14,4,3,1,0,0,0,0,0,1,1,0,16,61,138,1.522041917
97790420,368,6.55E-05,0.517716535,0.001597999,2.486034552,3.2432166,12,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,8,24,1.18469106
97790423,1824,0.000525959,0.543454479,0.032326948,2.431272901,3.118274327,32,0,0,0,0,0,0,0,10,0,0,0,2,1,0,7,18,70,1.37758443
97790456,950,0.000188185,0.534936588,0.004657006,2.509491123,3.010496702,13,1,0,3,11,1,0,1,3,4,0,3,3,0,0,7,31,81,1.943527069
97827353,2276,0.000816398,0.552862619,0.033851275,2.402043798,3.375749948,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,56,61,0.392742896
97827454,1003,0.000270717,0.534680698,0.007397903,2.226251412,3.382085779,50,0,0,24,0,0,1,0,0,4,4,0,0,0,0,8,66,157,1.386707319
97827485,1875,0.000580388,0.547983822,0.01761612,2.421636212,3.179163214,392,2,0,0,16,1,1,0,0,0,0,0,7,0,0,15,37,471,0.689192612
97893416,1404,0.000298895,0.537573644,0.016339866,2.409224949,2.939043076,90,0,0,0,0,0,0,1,6,0,0,1,0,1,0,23,26,148,1.12856157
97893510,461,7.78E-05,0.518677494,0.002077244,2.306724504,2.938926078,13,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,16,32,0.994109166
97928466,827,0.000301914,0.535834132,0.003606912,2.279305737,3.380368823,10,0,0,2,0,1,0,1,0,0,0,0,0,0,0,2,28,44,1.077367681
97992433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,1,0,0,9,42,0.626275092
97992570,1179,0.000415845,0.542662945,0.00736548,2.374537943,3.086807004,10,1,0,11,1,0,0,0,3,0,0,1,0,0,0,5,52,84,1.261645385
98066488,1184,0.00045065,0.541808047,0.006096337,2.265335586,3.187252998,66,1,0,2,2,4,0,1,2,1,39,0,4,0,0,10,68,200,1.575328716
98115337,605,7.36E-05,0.519460904,0.003915103,2.439679242,2.630838501,123,3,0,2,1,2,2,0,19,4,0,1,0,0,0,19,13,189,1.272796772
98115338,518,5.84E-05,0.519340225,0.002541945,2.311697633,2.736145175,38,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,9,53,0.884471674
98115339,994,0.000249125,0.535449102,0.004881266,2.412824283,2.907455646,471,5,2,1,17,10,4,4,27,14,0,0,6,2,0,73,62,698,1.250497614
98115409,562,8.85E-05,0.51994418,0.003785281,2.362798459,2.545933719,109,1,0,1,0,3,0,1,13,6,0,0,1,1,2,18,31,187,1.388251698
98115423,383,6.11E-05,0.514558637,0.00221272,2.288001649,2.599312231,172,2,1,7,3,4,2,1,14,5,30,0,1,0,0,42,60,344,1.595651147
98115424,557,6.12E-05,0.51861733,0.00376515,2.449914127,2.446406339,77,0,0,2,1,4,0,2,16,2,0,3,0,1,1,12,27,148,1.546936533
98115452,3340,0.001206519,0.547648212,0.078992934,2.35235577,3.436238908,74,1,0,4,1,1,0,0,1,1,0,0,0,1,0,12,12,108,1.129503876
98115490,144,7.21E-06,0.504172305,0.000766873,2.112509052,2.733792751,248,9,0,11,5,7,0,0,15,1,0,0,4,0,0,34,37,371,1.240145702
98115492,366,4.89E-05,0.514795625,0.001322607,2.235010736,2.90097716,21,0,0,0,0,0,1,0,0,0,0,0,0,2,0,3,28,55,1.063354482
98115511,827,0.000126518,0.526371556,0.006354492,2.435529379,3.102724111,73,0,0,1,0,0,0,1,31,2,0,2,2,2,0,24,32,170,1.533568079
98151532,1096,0.000248648,0.536219717,0.007406307,2.430418451,3.06060658,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,3,31,39,0.813927426
98218424,1239,0.000374167,0.539129386,0.009435805,2.358327852,3.200181986,82,0,0,1,0,1,2,0,0,3,0,0,1,1,0,10,23,124,1.101125699
98218484,1034,0.000287525,0.537315227,0.005355575,2.399741657,3.089151265,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,13,0.61724177
98379351,366,3.18E-05,0.513435921,0.002035848,2.310663117,2.908288072,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,58,60,0.146144746
98379482,288,1.56E-05,0.509457612,0.001630631,2.269301129,2.521026214,40,0,0,4,2,0,2,1,0,0,0,0,0,0,0,1,15,65,1.151407311
98379483,169,1.13E-05,0.506170044,0.000760544,2.305660499,2.545269721,69,0,1,3,0,2,5,0,1,0,14,0,0,1,0,11,45,152,1.474498072
98446480,2127,0.001273414,0.570644544,0.016239176,2.390654002,3.412742682,177,6,3,0,33,12,0,6,29,0,0,0,4,3,0,45,46,364,1.666140153
98482428,1243,0.000302513,0.535384984,0.010073826,2.383473571,3.161217757,303,0,0,9,4,2,0,3,14,4,0,0,1,5,0,46,64,455,1.166256625
98482541,1496,0.000403582,0.539454633,0.015073838,2.438135811,2.879064249,60,1,0,20,3,0,2,0,10,0,16,0,1,2,0,19,27,161,1.826976096
98519437,1009,0.000243491,0.536541462,0.005222734,2.426183816,3.14213339,10,0,0,2,3,0,0,0,0,0,12,0,1,1,0,1,12,42,1.6580091
98519453,2108,0.00108546,0.557759481,0.0264294,2.337034587,3.381943688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,0
98519466,1119,0.000304175,0.536477082,0.006030925,2.364085614,2.945545324,431,4,0,0,12,6,5,1,15,2,0,0,9,2,0,37,53,577,1.02707591
98519535,702,7.49E-05,0.522435148,0.003807069,2.391932126,2.930610035,114,0,0,2,0,1,2,1,1,0,0,1,3,1,0,20,55,201,1.192294861
98519566,886,0.00021803,0.533595894,0.004684505,2.493411001,2.880477348,6,0,0,4,0,1,0,0,2,0,0,1,0,1,0,3,32,50,1.274394718
98567431,1647,0.000533361,0.544712476,0.011872767,2.372176564,3.281220674,76,1,0,3,2,0,0,2,4,0,2,0,1,1,0,11,28,131,1.349898044
98567484,1396,0.000326755,0.540694159,0.009515296,2.422083957,3.177048923,10,0,0,2,3,0,0,0,0,0,12,0,1,1,0,1,12,42,1.6580091
98702536,388,4.48E-05,0.513376966,0.001801689,2.247957389,2.67140534,62,0,0,2,1,0,0,0,6,0,27,0,1,0,0,7,10,116,1.360021222
98740390,30,9.49E-07,0.478796316,0.000138163,1.880581782,2.069228651,100,0,0,0,0,6,0,1,9,1,0,0,0,1,0,8,26,152,1.126586844
98740423,1252,0.000200193,0.530556544,0.014404751,2.45213986,2.716488705,23,0,0,4,3,1,2,1,3,3,0,2,2,1,0,15,57,117,1.661467838
98740508,2060,0.000661214,0.548925721,0.026343316,2.354410719,3.328938973,10,0,0,2,3,0,0,0,0,0,12,0,1,1,0,1,12,42,1.6580091
98821339,54,6.08E-06,0.493215665,0.000164542,2.357121063,1.396265647,91,5,0,2,0,12,1,0,7,2,0,0,6,0,0,22,34,182,1.55896277
98878453,0,0,0,0,0,0,59,5,0,3,3,2,5,0,19,4,0,1,3,2,0,24,67,197,1.786724525
98910487,1429,0.000401523,0.543058423,0.008881106,2.436061337,3.203381548,89,0,0,6,0,5,1,0,0,4,0,0,0,0,0,25,22,152,1.2587069
98946631,1065,0.000270283,0.537509017,0.005217594,2.362587372,3.178732259,68,1,0,23,1,5,2,0,6,0,0,1,0,0,0,10,38,155,1.556450558
99007415,2552,0.000878567,0.550683582,0.051868992,2.414414823,3.405401393,74,1,0,5,1,0,0,0,1,1,0,0,0,1,0,15,17,116,1.173129964
99039513,1048,0.000322007,0.541152263,0.005066214,2.371767831,3.221712814,239,1,0,1,0,3,1,4,18,4,0,0,3,1,0,31,48,354,1.14936821
99039514,1124,0.000319229,0.539194404,0.006634772,2.34919026,3.058881168,527,4,2,0,17,7,4,1,24,2,0,0,9,2,0,31,50,680,0.966279575
99039524,1115,0.000280386,0.539389552,0.006073058,2.450520785,3.174480956,31,0,0,5,2,0,0,3,6,0,39,0,1,0,0,14,44,145,1.692157662
99039584,1189,0.000288611,0.537509017,0.006616817,2.384841327,3.087091573,10,0,0,2,3,0,0,0,0,0,12,0,1,1,0,1,12,42,1.6580091
99039585,983,0.000228794,0.53346856,0.005505682,2.413558177,2.914548239,6,0,0,4,0,1,0,0,2,0,0,1,0,1,0,3,32,50,1.274394718
99039593,788,0.000134753,0.528424536,0.003982061,2.444999589,3.01973191,114,0,0,2,0,1,2,1,1,0,0,1,3,1,0,20,55,201,1.192294861
99123471,209,1.21E-05,0.50697358,0.000790335,2.324293669,2.295248766,7,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,9,20,1.187283225
99229382,1005,0.000210783,0.534233481,0.004750333,2.421496699,3.068826446,10,0,0,2,3,0,0,0,0,0,12,0,1,1,0,1,12,42,1.6580091
99229515,1008,0.000235609,0.535962599,0.005340324,2.434096497,3.019755983,68,1,0,23,1,5,2,0,6,0,0,1,0,0,0,10,38,155,1.556450558
99229551,973,0.000219889,0.534297323,0.004890024,2.449505251,3.120920152,10,0,0,2,3,0,0,0,0,0,12,0,1,1,0,1,12,42,1.6580091
99229565,1145,0.000278448,0.538609806,0.005866372,2.364398958,3.231266432,68,1,0,23,1,5,2,0,6,0,0,1,0,0,0,10,38,155,1.556450558
99229594,2002,0.000987257,0.559434434,0.021402088,2.35930433,3.308797703,6,0,0,2,2,0,2,0,0,0,0,0,1,0,0,0,21,34,1.207407257
99229598,1060,0.000247113,0.535834132,0.00506996,2.359509689,3.112513872,10,0,0,2,3,0,0,0,0,0,12,0,1,1,0,1,12,42,1.6580091
99263336,766,0.000119848,0.525876264,0.003401461,2.464340852,3.002730208,224,0,0,1,1,1,0,1,25,2,0,0,1,0,0,30,22,308,0.97650965
99263450,825,0.000100671,0.524888471,0.005325822,2.428921108,2.493397147,63,0,0,1,0,0,0,2,2,0,0,2,1,1,0,5,6,83,0.997465701
99263506,403,5.94E-05,0.517057939,0.00173142,2.313022282,2.704811851,6,0,0,2,2,0,2,0,0,0,0,0,1,0,0,0,21,34,1.207407257
99263573,2318,0.00074371,0.549938499,0.043124474,2.483524983,3.260082524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0
99263574,2175,0.000675645,0.547447043,0.038506088,2.484170688,3.216449906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0
99302428,933,0.000121516,0.524888471,0.008689859,2.389163013,2.605280801,50,0,0,1,0,1,1,2,1,0,0,2,1,0,0,10,19,88,1.32570124
99334400,1189,0.000224828,0.534616764,0.008148722,2.438366839,3.11145003,10,0,0,2,3,0,0,0,0,0,12,0,1,1,0,1,12,42,1.6580091
99334438,4441,3.67E-05,0.437176102,0.312815662,2.207688839,3.467885877,25,1,0,0,5,7,3,2,15,0,0,0,5,0,0,15,40,118,1.858256987
99334499,791,0.00017546,0.528987222,0.003753224,2.347637875,3.039761969,137,2,0,5,0,1,6,0,16,11,0,1,1,0,0,16,45,241,1.415830433
99394379,723,0.000142065,0.528799527,0.004760118,2.367537217,3.028023165,8,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,15,26,1.055931717
99394542,1275,0.000245406,0.534042045,0.015370762,2.413594454,2.760649625,50,0,0,1,0,1,1,2,1,0,0,2,1,0,0,10,19,88,1.32570124
99394543,719,7.77E-05,0.521886308,0.004872318,2.395995969,2.469897915,20,1,0,0,0,1,6,0,2,0,0,3,0,1,0,3,22,59,1.592010251
99394582,812,8.08E-05,0.523168734,0.006161363,2.427922338,2.454993608,55,0,0,1,0,1,0,2,2,0,0,1,1,0,0,8,20,91,1.217166191
99394598,252,2.46E-05,0.511088249,0.000958891,2.413762011,2.504765669,46,1,0,0,0,2,0,0,3,2,0,0,1,2,0,9,41,107,1.349429768
99428508,850,0.000123066,0.527302748,0.005597632,2.420608117,2.679740263,55,0,0,1,0,1,0,2,2,0,0,1,1,0,0,8,20,91,1.217166191
99428510,967,0.000105448,0.524703673,0.009156471,2.416692988,2.58745814,50,0,0,1,0,1,1,2,1,0,0,2,1,0,0,10,19,88,1.32570124
99467349,598,9.34E-05,0.523781631,0.003055796,2.309130716,3.146820864,3,2,0,0,0,0,2,2,0,0,0,4,0,1,0,4,20,38,1.572856678
99467715,306,4.29E-05,0.514736357,0.001365699,2.028338868,3.244141911,56,4,0,9,1,5,3,0,5,3,24,0,4,0,0,15,31,160,1.935681491
99501455,609,0.000132235,0.525135072,0.003055773,2.43225625,2.947239068,19,0,0,4,0,4,3,0,15,4,0,2,0,1,0,10,41,103,1.788466242
99543397,826,9.54E-05,0.523475003,0.006130063,2.377506048,2.541020618,55,0,0,1,0,1,0,2,2,0,0,1,1,0,0,8,20,91,1.217166191
99543399,887,0.000130407,0.526495525,0.009509149,2.377728253,3.011539975,12,0,0,0,0,2,6,0,4,2,0,1,2,0,0,6,12,47,1.917319224
99576411,350,4.17E-05,0.514440226,0.001378988,2.440616504,2.930649529,146,0,0,0,0,1,1,2,0,1,0,0,1,0,0,11,35,198,0.844797883
99576519,842,0.000138933,0.530241935,0.005121724,2.479702947,3.001700604,35,1,1,2,0,2,0,0,1,1,0,0,0,0,0,10,18,71,1.413914899
99612513,1108,0.000374545,0.540432733,0.004902842,2.39864408,3.063082984,212,13,0,0,32,17,11,50,24,0,0,0,6,2,0,80,36,483,1.794994373
99612624,0,0,0,0,0,0,22,0,0,16,1,1,0,1,16,0,21,0,1,1,0,21,71,172,1.733273624
99653526,435,4.97E-05,0.514973508,0.003302523,2.294436806,3.023281674,189,0,0,0,2,4,2,8,14,1,0,0,5,2,0,19,12,258,1.104172797
99653577,1473,0.000390198,0.543454479,0.016137689,2.45669484,3.07886492,9,0,0,7,1,0,0,0,4,0,22,1,0,0,0,2,72,118,1.243135823
99653578,1147,0.00028352,0.541676763,0.008810019,2.474128543,3.093123085,9,0,0,7,1,0,0,0,4,0,22,1,0,0,0,2,72,118,1.243135823
99788365,281,3.06E-05,0.51143903,0.001296696,2.350857899,2.945072645,24,0,0,1,0,2,4,0,2,1,0,0,0,0,0,6,23,63,1.485071522
99788436,503,6.31E-05,0.519099036,0.003229757,2.410047033,2.864879427,107,1,0,0,0,2,2,0,3,1,0,0,0,2,0,17,13,148,1.017777316
99896435,453,5.20E-05,0.517057939,0.002803394,2.334179027,2.860707728,158,0,0,2,0,4,1,2,10,5,0,1,2,0,0,14,25,224,1.134477237
99896565,696,9.84E-05,0.524088618,0.003504896,2.31430713,2.75699451,96,1,0,4,4,3,1,0,6,4,0,0,0,1,0,16,19,155,1.371392133
99930389,226,1.58E-05,0.509631825,0.001086479,2.184245648,2.748635966,64,0,0,3,1,1,0,0,5,2,0,0,0,2,0,8,46,132,1.299187005
100034420,443,5.18E-05,0.516520333,0.002471055,2.469982101,2.743868785,86,0,0,8,1,0,2,0,6,0,0,1,0,2,0,13,52,171,1.328555016
100034452,448,5.01E-05,0.515745761,0.002418001,2.461605652,2.488367312,109,2,0,1,2,2,3,0,19,7,0,1,0,0,0,19,13,178,1.374671005
100034480,279,3.20E-05,0.510271627,0.001526828,2.37223251,2.488769626,90,1,0,12,2,6,0,5,5,4,0,0,2,0,0,21,41,189,1.611292633
100034490,653,0.00013547,0.525320174,0.003697355,2.370860159,2.928763971,49,1,0,1,0,4,2,1,0,0,0,0,0,2,0,3,17,80,1.251058829
100119546,431,6.36E-05,0.517297235,0.002395799,2.219663439,2.621814285,15,1,0,7,0,1,1,0,4,2,14,0,0,0,0,1,45,91,1.550197852
100208526,452,5.16E-05,0.516878613,0.002433325,2.398108452,2.74439662,49,0,0,0,0,1,2,0,0,8,0,0,0,5,0,8,11,84,1.338190713
100208609,0,0,0,0,0,0,5,0,0,0,6,3,1,0,5,0,0,0,2,1,0,7,3,33,2.028499226
100244434,333,4.84E-05,0.51426271,0.00132613,2.237086812,2.908699156,51,0,0,0,0,3,2,0,0,1,0,0,0,0,0,4,15,76,1.023217959
100244443,252,1.61E-05,0.508993625,0.001284213,2.3646431,2.588755215,114,0,0,1,2,3,0,0,4,0,0,0,0,0,0,12,24,160,0.973635668
100244488,393,3.49E-05,0.513848983,0.002288915,2.388171675,2.499044924,165,1,0,3,0,4,2,5,0,6,0,0,0,2,2,32,37,259,1.237190384
100297477,1372,0.000373077,0.542728818,0.010905455,2.49132167,3.246342025,74,1,0,4,1,1,0,0,1,1,0,0,0,1,0,12,12,108,1.129503876
100329421,575,7.54E-05,0.519702429,0.003174661,2.416209456,2.401346315,192,3,0,1,3,9,7,3,19,12,0,0,1,2,0,37,32,321,1.458730716
100329427,923,0.000155813,0.528050077,0.005242503,2.419152059,2.707453101,178,1,0,0,6,11,3,34,6,7,0,0,2,0,0,56,34,338,1.522007001
100392470,13,4.12E-07,0.400950587,3.58E-05,1.484457536,1.285293024,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,23,0.35571286
100392483,852,0.000312776,0.539584842,0.003341307,2.347688545,3.218754144,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,9,15,1.297295831
100537504,817,0.00016802,0.527551622,0.006757076,2.305817918,2.900647564,3,0,0,3,0,0,0,0,0,0,44,0,0,1,0,0,37,88,0.992109765
100579368,408,4.26E-05,0.514617864,0.002519199,2.368602418,3.008716533,103,0,0,31,0,0,1,1,14,2,0,0,0,0,0,15,34,201,1.409370595
100579375,439,4.71E-05,0.515507898,0.003258332,2.317145776,2.838702637,69,0,0,1,0,0,0,0,0,3,0,2,0,7,0,16,38,136,1.287312645
100579376,376,3.85E-05,0.513376966,0.002371902,2.366334985,2.845265322,174,1,0,1,0,4,0,2,0,0,0,0,1,0,0,14,25,222,0.798957598
100579377,422,3.44E-05,0.51438104,0.002458115,2.365783627,2.544026986,143,1,0,2,0,4,0,3,3,0,0,0,4,2,0,26,20,208,1.131929643
100579380,547,9.15E-05,0.522008173,0.003199454,2.506572777,2.996099945,140,5,0,0,1,6,4,3,16,6,0,1,6,2,0,10,25,225,1.459588074
100579382,266,2.10E-05,0.511088249,0.001096952,2.395819717,2.72403215,88,0,0,2,3,2,1,0,4,7,0,6,1,1,0,16,24,155,1.491000071
100579383,448,3.67E-05,0.514144434,0.003145373,2.369971581,2.916687804,117,0,0,2,0,1,0,2,9,0,0,0,0,0,0,18,26,175,1.07073362
100579384,315,2.79E-05,0.510679612,0.00165011,2.277047743,2.644028966,43,0,0,0,0,2,2,0,0,0,0,0,0,4,0,2,29,82,1.125167484
100579386,654,0.000147862,0.5249501,0.002855492,2.274367157,2.970214433,191,0,1,1,10,15,6,5,13,14,0,3,0,0,2,43,26,330,1.535323062
100579388,525,8.51E-05,0.520367784,0.002773174,2.37189518,2.889876206,56,0,0,1,0,4,0,0,1,2,0,0,1,0,0,7,37,109,1.208994668
100579389,737,0.000101927,0.524888471,0.005093193,2.582617914,3.025731913,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,18,54,0.636514168
